disease_id,disease_name
44749,Stroke
24655,Kidney Disease
87970,Asthma
47630,Kidney Disease
12009,Stroke
30925,Alzheimer
44113,Hepatitis
4018,Alzheimer
94209,Cancer
64899,Heart Disease
67256,Heart Disease
54006,COPD
52347,COPD
28350,Cancer
5637,Heart Disease
24276,Glaucoma
69833,Diabetes
43003,Stroke
45450,Hypertension
6857,Asthma
77193,Alzheimer
64221,Arthritis
48816,COPD
23616,COPD
75442,Kidney Disease
15156,Glaucoma
24746,Thyroid Disease
29968,Stroke
73099,Kidney Disease
55144,Stroke
83864,Diabetes
84981,Epilepsy
8359,Heart Disease
30062,Heart Disease
96166,Kidney Disease
38123,Hypertension
86003,Hepatitis
12879,COPD
26050,Heart Disease
81324,Epilepsy
7552,Cancer
66982,Arthritis
88799,Thyroid Disease
29474,Thyroid Disease
352,Diabetes
96948,Arthritis
71375,Alzheimer
79250,Kidney Disease
23369,Heart Disease
71768,Diabetes
39104,Arthritis
44151,Thyroid Disease
11890,Asthma
3451,COPD
91882,Epilepsy
5234,Asthma
21842,Stroke
43739,Heart Disease
64871,Thyroid Disease
99839,Glaucoma
90921,Alzheimer
50236,Glaucoma
17575,Heart Disease
59795,COPD
43752,Glaucoma
15431,Stroke
24986,Glaucoma
75660,Hypertension
462,Arthritis
71552,Hypertension
22588,Obesity
80068,Obesity
48816,Kidney Disease
12560,Hypertension
25,Thyroid Disease
47043,Hypertension
80485,Hypertension
51791,Diabetes
43865,Hypertension
2636,Alzheimer
45736,Hypertension
92949,Diabetes
87176,COPD
21193,Thyroid Disease
14730,Alzheimer
39463,COPD
84138,Heart Disease
94283,Asthma
70912,Alzheimer
31083,Glaucoma
19797,Kidney Disease
56958,Arthritis
81200,Alzheimer
83706,Hepatitis
89119,Kidney Disease
10097,Glaucoma
49017,Obesity
69006,Epilepsy
37731,Stroke
62140,Kidney Disease
28393,Kidney Disease
79040,Epilepsy
92440,Obesity
12088,Kidney Disease
42336,Heart Disease
96667,Epilepsy
97896,Hypertension
98496,Hepatitis
29041,Heart Disease
24986,Glaucoma
12214,Hepatitis
26798,Hepatitis
5346,Hepatitis
3320,Alzheimer
70800,Diabetes
70899,Arthritis
800,Thyroid Disease
55583,Obesity
2153,Stroke
72320,Epilepsy
21798,Glaucoma
80426,Hepatitis
68087,Glaucoma
17788,Asthma
19285,Alzheimer
60079,Hepatitis
46229,Diabetes
45123,Kidney Disease
11193,COPD
50585,Alzheimer
39856,Stroke
10730,Arthritis
15915,Stroke
55050,Thyroid Disease
60620,Hypertension
94098,Stroke
76680,Hepatitis
68573,Heart Disease
39468,Asthma
62247,COPD
19600,Obesity
62068,Epilepsy
74781,COPD
51173,Alzheimer
39854,Kidney Disease
6799,Thyroid Disease
96165,Alzheimer
70457,COPD
67024,Obesity
92576,Heart Disease
2854,Asthma
90776,Cancer
80232,Hypertension
56093,Thyroid Disease
83898,Alzheimer
26034,Cancer
94316,Kidney Disease
65528,Glaucoma
7868,Kidney Disease
62049,Hypertension
5492,Stroke
10193,Hepatitis
30272,Heart Disease
71018,Heart Disease
39012,Asthma
21331,Stroke
98012,COPD
22707,Kidney Disease
18333,Cancer
55931,Cancer
94719,Alzheimer
67256,Epilepsy
49022,Hypertension
38549,Glaucoma
93009,Heart Disease
82665,COPD
77450,Cancer
66968,COPD
84067,Diabetes
10458,Alzheimer
17842,Hypertension
47398,Arthritis
26009,Epilepsy
16741,Heart Disease
99150,Kidney Disease
6352,Cancer
23583,Arthritis
10775,Obesity
80872,Hypertension
59167,Stroke
24384,Epilepsy
72463,Hypertension
58856,Alzheimer
86291,Arthritis
88057,Thyroid Disease
87602,Alzheimer
5500,Kidney Disease
38499,COPD
88533,Asthma
32113,COPD
46186,Thyroid Disease
60109,Alzheimer
21026,Epilepsy
42515,Kidney Disease
56579,Epilepsy
83579,Asthma
57799,Alzheimer
533,Heart Disease
56083,Obesity
37254,Arthritis
10127,Asthma
92219,Cancer
99839,Hepatitis
94554,Diabetes
30411,Epilepsy
13080,Hypertension
39677,Stroke
6079,Obesity
87176,Asthma
91101,Alzheimer
89152,Arthritis
12598,Epilepsy
10717,Cancer
24428,Alzheimer
19726,Hypertension
1213,Obesity
349,Alzheimer
50684,Stroke
88055,Obesity
88400,Obesity
24683,Heart Disease
65066,Stroke
98422,Arthritis
58316,Alzheimer
15402,Heart Disease
22965,COPD
13619,Hepatitis
66400,Epilepsy
95540,Thyroid Disease
67608,Alzheimer
37976,Cancer
72358,Diabetes
43309,Hepatitis
28124,Asthma
74504,Alzheimer
3793,Heart Disease
92979,Stroke
5378,Heart Disease
58395,COPD
84089,Diabetes
5375,Thyroid Disease
56971,Cancer
54890,Hypertension
1845,Alzheimer
99391,Asthma
56283,Cancer
66069,Alzheimer
7781,Glaucoma
92237,Arthritis
37342,Hypertension
2715,Cancer
18745,Cancer
72772,Hypertension
54570,Alzheimer
89070,Kidney Disease
462,Diabetes
76993,Obesity
79556,Hepatitis
35939,Alzheimer
78496,Asthma
21080,Hypertension
65363,Kidney Disease
69147,Thyroid Disease
75167,Stroke
84849,Heart Disease
36506,Diabetes
62493,Thyroid Disease
77810,Hepatitis
45015,Heart Disease
44786,Hypertension
67304,Cancer
53974,Obesity
40296,Stroke
30303,Diabetes
6592,Cancer
94239,Obesity
64689,Hypertension
33738,Asthma
97956,Alzheimer
48878,Hypertension
48866,Diabetes
26426,Kidney Disease
68126,Hypertension
84492,Glaucoma
56504,COPD
73572,Stroke
37523,Asthma
33169,Glaucoma
15036,Hepatitis
11172,Diabetes
34991,Epilepsy
94598,Kidney Disease
46,Cancer
43579,Obesity
96654,Diabetes
19117,Glaucoma
63343,Diabetes
50816,Thyroid Disease
39229,COPD
34736,Diabetes
81061,Glaucoma
68888,Thyroid Disease
95776,Kidney Disease
3956,COPD
15655,Diabetes
74392,Diabetes
64316,Obesity
59406,Asthma
95355,Arthritis
68746,Thyroid Disease
81065,COPD
63668,Hepatitis
64991,Hypertension
60752,Hypertension
63543,Glaucoma
46645,Asthma
88071,Diabetes
56124,Alzheimer
98938,Heart Disease
47826,COPD
94868,Thyroid Disease
20636,Arthritis
52140,Diabetes
13742,Stroke
84842,Obesity
71144,Glaucoma
93533,Diabetes
32547,Arthritis
58314,Obesity
5559,Glaucoma
59183,Arthritis
36369,Asthma
47028,Thyroid Disease
12579,Obesity
39405,Epilepsy
10036,COPD
43030,Stroke
16188,Stroke
28784,Asthma
36471,Alzheimer
86695,Heart Disease
27598,Stroke
4073,Diabetes
99307,Heart Disease
66712,Stroke
51668,Obesity
97818,Cancer
5209,Stroke
98538,COPD
94542,Glaucoma
57513,COPD
12216,Heart Disease
41168,Asthma
28804,Epilepsy
79026,Epilepsy
37623,Glaucoma
8786,Stroke
65651,COPD
79438,Thyroid Disease
72055,Obesity
12626,Cancer
98848,Cancer
26122,Thyroid Disease
90185,Alzheimer
39085,Alzheimer
63942,Obesity
61908,Heart Disease
26117,Epilepsy
37854,Kidney Disease
30110,Glaucoma
16992,Alzheimer
77062,Stroke
68016,Obesity
34180,Arthritis
74645,Hepatitis
59631,Obesity
59614,Glaucoma
52344,Arthritis
53381,Glaucoma
71550,Cancer
14075,Diabetes
84646,Alzheimer
10681,Hepatitis
28350,Stroke
4390,Hypertension
24093,Heart Disease
17741,Asthma
22450,Asthma
75569,Stroke
13470,Diabetes
25729,Arthritis
76850,Thyroid Disease
19306,Alzheimer
64474,Heart Disease
84790,COPD
30609,Heart Disease
75607,Hypertension
16746,Glaucoma
14478,Alzheimer
72987,Epilepsy
21790,Alzheimer
74113,Diabetes
12308,COPD
21790,Kidney Disease
37762,Obesity
18412,Thyroid Disease
45147,Stroke
39823,Alzheimer
68616,Hypertension
90626,Cancer
83507,Hepatitis
43861,Hypertension
18672,Hepatitis
14969,Asthma
54186,Kidney Disease
97929,Thyroid Disease
5288,Asthma
47571,Epilepsy
39978,Asthma
42778,Hepatitis
26254,Glaucoma
13590,Obesity
36419,Hepatitis
17788,Stroke
30502,Heart Disease
56035,Thyroid Disease
75498,Alzheimer
63138,Thyroid Disease
92202,Asthma
68986,Thyroid Disease
57031,Kidney Disease
92919,Glaucoma
80000,COPD
85500,Stroke
22492,Kidney Disease
37838,Glaucoma
54511,Kidney Disease
24856,COPD
6137,Heart Disease
82364,Arthritis
17236,Hepatitis
77313,Diabetes
72038,Hepatitis
74137,Cancer
12993,Alzheimer
53413,Arthritis
86018,Epilepsy
99449,Thyroid Disease
91424,Diabetes
93832,Cancer
25254,Heart Disease
54594,Alzheimer
26486,Thyroid Disease
54594,Glaucoma
54713,COPD
72662,Epilepsy
61214,Hypertension
79588,Diabetes
63370,Stroke
33557,COPD
68573,Glaucoma
59606,Diabetes
32364,Heart Disease
52730,Alzheimer
56546,Hypertension
81644,Asthma
38740,Obesity
17877,Diabetes
8623,COPD
54887,Thyroid Disease
89574,Hepatitis
39868,Arthritis
43192,COPD
58477,Hepatitis
66526,Obesity
72174,Alzheimer
64920,Asthma
39355,Hypertension
16809,Hypertension
57093,Hypertension
9843,Cancer
7765,Diabetes
48958,Diabetes
10832,Obesity
80051,Hepatitis
15961,Alzheimer
20487,Asthma
50794,Epilepsy
99688,Kidney Disease
39229,Arthritis
94061,Hypertension
44922,Stroke
82168,Obesity
84646,Hypertension
76299,COPD
14795,COPD
18580,Stroke
70484,Hepatitis
6564,Arthritis
54113,Asthma
19221,Alzheimer
30221,Arthritis
12326,Hypertension
78572,Kidney Disease
42601,Stroke
63638,Obesity
55022,Hepatitis
65808,Hepatitis
45607,Epilepsy
58689,Heart Disease
26371,Diabetes
24683,Thyroid Disease
6166,Glaucoma
90816,Hypertension
27784,Epilepsy
37756,COPD
22534,COPD
12223,Kidney Disease
29161,Hepatitis
567,Thyroid Disease
75131,Stroke
13899,Asthma
45346,Arthritis
42255,Obesity
54270,Thyroid Disease
45698,Hepatitis
9157,Kidney Disease
38590,Stroke
59795,Kidney Disease
18167,Hepatitis
35009,Diabetes
75059,Arthritis
24875,Thyroid Disease
60749,Diabetes
41958,Stroke
73006,Hypertension
54110,COPD
6494,Heart Disease
30633,Asthma
32773,Diabetes
32450,Hypertension
55830,Stroke
64232,Alzheimer
94071,Thyroid Disease
48878,Epilepsy
8822,Alzheimer
58310,Obesity
12090,Hepatitis
35740,Asthma
82564,Cancer
86217,Cancer
69376,Hypertension
94670,Epilepsy
28072,Diabetes
79887,Obesity
75824,Arthritis
51761,Alzheimer
46316,COPD
45702,COPD
74590,Alzheimer
55541,Heart Disease
41039,Stroke
22425,Epilepsy
50870,Cancer
25056,COPD
65135,Hepatitis
90192,Kidney Disease
15972,Hepatitis
97301,Glaucoma
20712,Stroke
66968,Kidney Disease
61367,Stroke
31808,COPD
53030,Hypertension
49809,Cancer
84604,Obesity
52509,Arthritis
87856,Heart Disease
21659,Epilepsy
93534,Alzheimer
58896,Heart Disease
65432,Diabetes
17741,Diabetes
14214,Hypertension
54492,Hypertension
42056,Arthritis
45270,Hypertension
51514,Kidney Disease
66972,Heart Disease
95786,Cancer
28585,Epilepsy
70739,Hepatitis
96742,COPD
71049,Epilepsy
70158,Stroke
37175,Epilepsy
11771,Asthma
33404,Asthma
96159,Obesity
85883,Heart Disease
34985,Kidney Disease
35428,Glaucoma
5573,Hepatitis
31721,Obesity
46784,COPD
41050,Asthma
76318,Asthma
92013,Stroke
67965,Asthma
5923,Glaucoma
14518,Cancer
95583,Kidney Disease
88501,Alzheimer
32077,Arthritis
99865,Glaucoma
65038,Thyroid Disease
32219,Epilepsy
42739,Heart Disease
45900,Asthma
29899,Alzheimer
52730,Thyroid Disease
50670,Kidney Disease
3320,Obesity
94670,Alzheimer
36769,Heart Disease
6258,Kidney Disease
51067,Alzheimer
32526,Stroke
32716,Kidney Disease
71567,Cancer
31935,Glaucoma
51096,Hepatitis
72427,Heart Disease
6816,Diabetes
98663,Obesity
39121,Hypertension
56629,Glaucoma
57873,COPD
56019,Hypertension
63427,Diabetes
67763,Hypertension
99976,Stroke
35577,Obesity
27600,Stroke
90595,Glaucoma
1220,Kidney Disease
35221,Epilepsy
76070,COPD
56382,Hypertension
90584,Obesity
74047,Glaucoma
86445,Arthritis
33757,Thyroid Disease
34180,Diabetes
77572,Diabetes
74315,Arthritis
17853,Obesity
76494,Obesity
52005,Hypertension
78238,Glaucoma
99750,COPD
47636,Thyroid Disease
11704,Cancer
63053,Asthma
10310,Hepatitis
50381,COPD
76062,Epilepsy
72923,Glaucoma
68109,Epilepsy
6416,Obesity
10135,Cancer
53575,Asthma
18372,Alzheimer
75132,Arthritis
24991,Stroke
19673,Alzheimer
84312,Diabetes
38499,Obesity
33031,Hepatitis
47028,Obesity
56261,Hepatitis
32071,Stroke
39144,Thyroid Disease
3513,Epilepsy
29351,Diabetes
89267,Thyroid Disease
8915,Arthritis
69367,Thyroid Disease
70115,Hepatitis
68733,Heart Disease
78663,Heart Disease
46019,Obesity
63427,Thyroid Disease
60960,Thyroid Disease
78940,Obesity
36925,Stroke
96801,Epilepsy
11328,Stroke
25366,Arthritis
2919,Asthma
9223,Alzheimer
43236,Kidney Disease
32922,Obesity
50692,Cancer
48311,Heart Disease
42739,Alzheimer
5478,Obesity
3259,Obesity
42951,COPD
46203,Asthma
53609,Alzheimer
71008,Thyroid Disease
8398,Hepatitis
95668,Obesity
34442,Hypertension
43257,COPD
14241,Stroke
84206,Asthma
53359,Obesity
45783,Cancer
19615,Stroke
93076,Obesity
78664,Asthma
25717,Glaucoma
85028,Asthma
2844,Thyroid Disease
33859,Stroke
83032,Heart Disease
91959,Thyroid Disease
53052,Kidney Disease
31508,Obesity
8484,Kidney Disease
44452,Thyroid Disease
45124,Diabetes
99380,Kidney Disease
99746,Hepatitis
97021,Glaucoma
80123,Stroke
3597,Glaucoma
29878,Arthritis
18528,Asthma
9223,Asthma
32231,Stroke
31729,Stroke
54287,Arthritis
83318,Hypertension
43309,Stroke
82594,Glaucoma
64326,Asthma
75564,Obesity
8793,Glaucoma
21639,Alzheimer
53267,Thyroid Disease
52976,Diabetes
22253,Cancer
94793,Stroke
18342,Diabetes
64345,Cancer
62712,Stroke
65655,Alzheimer
53577,Hypertension
28384,Alzheimer
60762,COPD
24105,Obesity
7263,Glaucoma
64200,Alzheimer
45323,Glaucoma
132,Arthritis
4843,COPD
34170,Thyroid Disease
26620,Alzheimer
72320,Kidney Disease
50822,Thyroid Disease
10717,Stroke
6053,Alzheimer
49524,COPD
28513,Glaucoma
13625,Hepatitis
16893,COPD
15376,Diabetes
13681,Hepatitis
54301,Arthritis
18184,Obesity
30619,Epilepsy
61199,Cancer
47428,Glaucoma
59243,Thyroid Disease
27963,Thyroid Disease
38121,COPD
35437,Asthma
59694,Arthritis
55343,Arthritis
95529,Asthma
78166,COPD
44667,Heart Disease
41158,Hepatitis
79910,Glaucoma
7850,Glaucoma
13678,Glaucoma
9766,Arthritis
78148,Epilepsy
78215,COPD
51593,Cancer
19285,Kidney Disease
2572,Cancer
78419,Asthma
97807,Hepatitis
5371,Asthma
9903,Diabetes
99035,Epilepsy
99443,Diabetes
78858,Glaucoma
54563,Epilepsy
3238,Hepatitis
254,Hepatitis
99114,Hypertension
78573,Cancer
59055,Thyroid Disease
65774,Cancer
71717,Hypertension
81165,Epilepsy
40653,Thyroid Disease
80361,Glaucoma
80000,Hypertension
79115,Obesity
33120,Hepatitis
41937,Heart Disease
97094,Arthritis
50510,Hypertension
87806,Asthma
41972,Kidney Disease
30020,Epilepsy
59499,Thyroid Disease
62689,Asthma
58506,Obesity
5987,Heart Disease
36671,Diabetes
42445,Stroke
56169,Epilepsy
37721,Stroke
18625,Thyroid Disease
86851,Arthritis
13470,Obesity
21891,Diabetes
99129,Hypertension
98628,Epilepsy
90982,Arthritis
26122,COPD
64970,Thyroid Disease
573,Glaucoma
7976,Alzheimer
98006,Cancer
59996,Heart Disease
13899,Obesity
89408,Hepatitis
91729,Alzheimer
48131,Arthritis
39940,Heart Disease
69523,Thyroid Disease
28704,Glaucoma
48929,Epilepsy
75805,Cancer
10944,Heart Disease
61767,Asthma
22739,Hypertension
65034,Hepatitis
75568,Glaucoma
40616,Glaucoma
12278,Glaucoma
70204,Heart Disease
21624,Hypertension
17460,Kidney Disease
96036,Epilepsy
63509,Stroke
10489,Kidney Disease
46966,Arthritis
49431,Thyroid Disease
91255,Kidney Disease
54285,Glaucoma
41588,Stroke
81555,Kidney Disease
57878,Hypertension
7639,Epilepsy
95450,Hepatitis
84189,Thyroid Disease
78166,Arthritis
63606,Stroke
82251,Kidney Disease
19554,Stroke
72513,Kidney Disease
95657,Thyroid Disease
18350,Obesity
39085,Alzheimer
11010,Diabetes
55823,Arthritis
34834,Glaucoma
5788,Hypertension
55902,Diabetes
40787,Asthma
37143,Asthma
51345,Glaucoma
43069,Cancer
14085,COPD
97457,Arthritis
18797,Diabetes
57478,Kidney Disease
72877,Epilepsy
95344,Stroke
27690,Kidney Disease
41060,Obesity
94937,Stroke
74044,Arthritis
74842,Obesity
74584,Glaucoma
65669,Diabetes
34604,COPD
34035,Kidney Disease
32211,Glaucoma
87767,Thyroid Disease
97796,Asthma
55541,Hepatitis
44051,Cancer
69586,Alzheimer
89449,Heart Disease
59772,Alzheimer
34760,Obesity
91837,Epilepsy
28621,Arthritis
52990,Thyroid Disease
97094,Diabetes
49272,COPD
83598,Asthma
33080,Glaucoma
54807,Epilepsy
93028,Cancer
27589,Asthma
9245,Diabetes
63714,Asthma
10775,Arthritis
29685,Arthritis
95389,COPD
88071,Hepatitis
22825,Hypertension
38123,Asthma
89128,Heart Disease
97922,Stroke
87833,COPD
90680,Epilepsy
67562,Asthma
18408,Heart Disease
99693,Obesity
8990,Asthma
88612,Asthma
34544,COPD
38656,Hepatitis
45620,Asthma
90183,Kidney Disease
17204,Hypertension
40917,COPD
93151,Thyroid Disease
68688,Obesity
25426,Glaucoma
70305,Hepatitis
51593,Hepatitis
18705,Hepatitis
67970,Alzheimer
84139,Kidney Disease
31011,Heart Disease
66728,Epilepsy
63260,Hepatitis
88428,Hepatitis
72286,Kidney Disease
12245,Hypertension
817,Cancer
31845,Hypertension
70687,Alzheimer
27138,Glaucoma
92808,Heart Disease
54550,Diabetes
22912,Stroke
69347,Arthritis
2359,Obesity
28468,Hepatitis
86482,Arthritis
51889,Asthma
36924,COPD
41643,Cancer
33132,Arthritis
37254,Hypertension
77785,Glaucoma
22527,Stroke
61000,Heart Disease
74092,Hypertension
88252,Hepatitis
86452,Heart Disease
76415,Obesity
81915,Thyroid Disease
35808,Cancer
11172,Stroke
30161,Cancer
59236,Arthritis
62444,Alzheimer
65154,Hepatitis
32656,Kidney Disease
42636,Arthritis
75132,Hypertension
73551,Alzheimer
50144,Cancer
93068,Hepatitis
23991,Alzheimer
46402,Kidney Disease
11661,Cancer
95191,Hepatitis
72439,Kidney Disease
42172,Heart Disease
27227,Diabetes
65393,Cancer
39012,Arthritis
36287,Asthma
33080,Kidney Disease
96741,Epilepsy
42004,Kidney Disease
83380,Hepatitis
85830,Kidney Disease
92998,Kidney Disease
93836,Epilepsy
76863,Alzheimer
72800,Arthritis
60132,Obesity
49012,Arthritis
14075,Asthma
13875,Asthma
31153,Glaucoma
86777,Alzheimer
15363,Alzheimer
44296,Alzheimer
98628,Thyroid Disease
95219,Heart Disease
21090,Heart Disease
99949,Hepatitis
39152,Diabetes
88861,Hepatitis
79689,COPD
10592,Stroke
75206,Kidney Disease
11704,Heart Disease
15726,Obesity
31637,Arthritis
24686,Thyroid Disease
83512,Glaucoma
42813,Kidney Disease
20326,Cancer
73534,Obesity
14492,Alzheimer
13305,COPD
91236,Heart Disease
71233,Kidney Disease
38136,Stroke
95863,Obesity
88907,Glaucoma
72662,Arthritis
77668,Diabetes
88655,Arthritis
38420,Cancer
43003,Arthritis
9109,Diabetes
31645,Heart Disease
88704,Cancer
12414,Hepatitis
14976,Hypertension
45425,Cancer
13172,Arthritis
68723,Alzheimer
39355,Arthritis
62333,Hypertension
73132,Hypertension
8437,Glaucoma
64004,Alzheimer
57232,Thyroid Disease
131,Epilepsy
65881,Obesity
26439,Epilepsy
48021,Hepatitis
24577,Hypertension
86349,Heart Disease
959,Thyroid Disease
83055,Diabetes
73699,Heart Disease
47917,Asthma
66490,Alzheimer
25245,Hepatitis
16746,Stroke
13607,Alzheimer
58173,Heart Disease
14075,Hepatitis
29172,Kidney Disease
16216,Thyroid Disease
81891,Arthritis
72895,Thyroid Disease
53330,Hypertension
32011,Heart Disease
71264,Stroke
87674,Thyroid Disease
35011,Stroke
86825,Cancer
23518,Hepatitis
30440,Heart Disease
51186,Glaucoma
44829,Cancer
99903,Diabetes
66330,Glaucoma
83179,Stroke
2714,Hepatitis
65044,Arthritis
85698,Thyroid Disease
36024,Epilepsy
43579,Hypertension
43449,Kidney Disease
67237,Alzheimer
76917,Cancer
94638,Kidney Disease
77059,Hepatitis
29500,Hypertension
12738,Thyroid Disease
93670,Kidney Disease
7066,Epilepsy
44442,Heart Disease
96369,Diabetes
71932,Thyroid Disease
91495,Alzheimer
85019,Heart Disease
70528,Arthritis
92364,Hepatitis
21884,Alzheimer
39126,Epilepsy
92978,Alzheimer
61970,Thyroid Disease
6675,Hypertension
1199,Hepatitis
74959,Glaucoma
52158,Heart Disease
84089,Hepatitis
36007,Epilepsy
11010,Epilepsy
82598,Obesity
29314,Heart Disease
42445,Asthma
7536,Heart Disease
44930,Epilepsy
69478,Alzheimer
79360,Thyroid Disease
99253,Hepatitis
56935,Cancer
69559,Kidney Disease
92093,Stroke
64370,Cancer
37059,Diabetes
45258,Glaucoma
7936,Alzheimer
96716,Diabetes
14113,Alzheimer
83623,Hepatitis
66496,Glaucoma
90656,Alzheimer
19333,Arthritis
88795,COPD
43457,Cancer
42132,Hypertension
11270,Heart Disease
23510,Heart Disease
72564,COPD
37338,Stroke
40543,Hepatitis
53973,Hypertension
25733,Glaucoma
31442,Thyroid Disease
47333,Cancer
93816,Hypertension
35509,Thyroid Disease
68277,Diabetes
24410,Hepatitis
47018,Arthritis
79281,Asthma
97986,Cancer
42283,Stroke
47333,Asthma
13470,Alzheimer
78277,Glaucoma
56414,Arthritis
94236,Thyroid Disease
31604,Kidney Disease
62364,Obesity
75057,Asthma
70330,Heart Disease
92128,Obesity
85336,Glaucoma
16553,Stroke
96770,Thyroid Disease
81397,Kidney Disease
27856,Obesity
48423,Diabetes
6737,Cancer
7992,Heart Disease
52883,Asthma
52876,Heart Disease
42067,Alzheimer
64322,Cancer
99701,COPD
29221,Asthma
39119,Stroke
40238,Hepatitis
96499,Cancer
20059,Obesity
57459,Stroke
69988,Cancer
69889,Obesity
56000,Epilepsy
59079,Stroke
70405,Obesity
15421,Arthritis
13277,Kidney Disease
23036,Cancer
403,Glaucoma
38187,Diabetes
58591,Cancer
11193,Asthma
1454,Obesity
26439,Heart Disease
15058,Diabetes
73488,Hypertension
77492,Obesity
87424,Asthma
23996,Epilepsy
62221,Heart Disease
91398,Kidney Disease
46255,COPD
59005,Alzheimer
65881,Diabetes
77342,Alzheimer
29183,Hypertension
84889,Glaucoma
96572,Epilepsy
96267,Hypertension
76232,Asthma
67763,Asthma
69386,COPD
17906,Thyroid Disease
72916,Glaucoma
63745,Heart Disease
14042,Diabetes
6857,Glaucoma
54451,Kidney Disease
65803,Diabetes
13704,COPD
79946,Hypertension
93923,COPD
45663,Obesity
87414,COPD
37756,Stroke
16183,Glaucoma
61255,Heart Disease
56858,Hypertension
93404,COPD
94209,Obesity
87986,Arthritis
73525,Hypertension
11826,Glaucoma
22253,Kidney Disease
30362,COPD
35550,Epilepsy
77602,Glaucoma
6737,Obesity
27618,Asthma
5905,Epilepsy
40769,Kidney Disease
68581,Heart Disease
70911,Heart Disease
65797,Cancer
73024,Hypertension
7920,Kidney Disease
77726,Thyroid Disease
18475,Hepatitis
41050,Obesity
20323,Heart Disease
63589,Glaucoma
723,Alzheimer
93305,Thyroid Disease
75297,Hepatitis
98775,Glaucoma
72326,Hepatitis
31117,Hepatitis
79751,Glaucoma
59897,Cancer
98554,Epilepsy
79636,Obesity
27589,Glaucoma
71821,Alzheimer
29743,Hypertension
3581,Kidney Disease
3454,Stroke
74963,Arthritis
49893,Diabetes
5258,Obesity
98020,Alzheimer
57478,Obesity
82934,Arthritis
10762,Thyroid Disease
46622,Arthritis
37988,Obesity
83858,Hepatitis
39357,Stroke
43498,Arthritis
24490,Stroke
93031,Obesity
35638,Cancer
6674,Alzheimer
10786,Glaucoma
13685,COPD
97866,Arthritis
94199,Alzheimer
51921,Hepatitis
36724,Kidney Disease
40319,Hepatitis
5500,Heart Disease
60217,Diabetes
32481,Asthma
96383,Kidney Disease
82309,Cancer
82039,Obesity
54758,COPD
54348,Stroke
9877,Epilepsy
57243,COPD
78258,Heart Disease
80214,Hepatitis
16389,Diabetes
97735,Diabetes
7304,COPD
97896,Stroke
8292,Obesity
85635,Asthma
17325,Thyroid Disease
16708,Epilepsy
22582,Stroke
50961,Asthma
24944,Hepatitis
28398,Diabetes
96736,Thyroid Disease
54957,Glaucoma
10135,Hepatitis
59561,COPD
97511,Asthma
54173,Kidney Disease
61009,Glaucoma
55014,Hepatitis
60608,Obesity
65828,COPD
75255,Hepatitis
77850,Cancer
17012,Asthma
27263,Kidney Disease
88317,COPD
97178,Thyroid Disease
36562,COPD
88501,Stroke
30241,Hypertension
59647,Asthma
4230,Epilepsy
5209,Hepatitis
96440,Stroke
5276,Kidney Disease
55343,Hepatitis
64970,Heart Disease
64984,Glaucoma
75778,Epilepsy
3053,Kidney Disease
51502,Kidney Disease
85859,Obesity
44272,COPD
46916,Obesity
95140,Thyroid Disease
37143,Kidney Disease
31611,Kidney Disease
97635,Stroke
74738,Hypertension
42357,Hepatitis
83085,Hypertension
9052,COPD
42813,Heart Disease
3259,Arthritis
71947,Hypertension
13879,Heart Disease
39529,Hepatitis
81417,Epilepsy
81666,Asthma
80368,Alzheimer
69889,Hepatitis
9441,COPD
64232,Asthma
79074,Stroke
31242,Thyroid Disease
97922,Obesity
1510,Kidney Disease
2364,Hepatitis
23306,COPD
19314,Cancer
47477,Glaucoma
89663,Heart Disease
84158,Cancer
21567,Diabetes
46667,Thyroid Disease
58996,Epilepsy
84312,Hepatitis
91160,Heart Disease
21292,Stroke
24493,Alzheimer
22195,Hypertension
7066,Thyroid Disease
69037,Glaucoma
49295,Alzheimer
97805,Glaucoma
62506,Epilepsy
43030,Cancer
28519,Arthritis
49011,Thyroid Disease
99276,Stroke
12326,Asthma
25034,Arthritis
10052,Kidney Disease
7006,Epilepsy
90247,Arthritis
48434,Thyroid Disease
6009,Arthritis
20753,Diabetes
6562,Glaucoma
54948,Diabetes
94458,Alzheimer
69189,Stroke
93816,Epilepsy
23729,Obesity
64345,Diabetes
95918,Kidney Disease
1213,Obesity
8370,Stroke
29130,Obesity
15464,Obesity
17563,Cancer
73490,Heart Disease
85028,Thyroid Disease
94835,Heart Disease
83203,Hypertension
36265,Cancer
62277,Alzheimer
84634,Arthritis
38399,Obesity
99569,Asthma
86838,COPD
77674,Epilepsy
36163,Stroke
73685,COPD
36694,Diabetes
43610,Thyroid Disease
28918,Asthma
70155,Stroke
20487,Diabetes
5139,Asthma
86599,Heart Disease
38168,Kidney Disease
93534,Heart Disease
65852,Cancer
4344,Epilepsy
5175,Hepatitis
43861,Heart Disease
75297,Arthritis
23230,Diabetes
72745,Thyroid Disease
57125,Hepatitis
53175,Heart Disease
51851,Kidney Disease
21455,Cancer
21191,Hypertension
65860,Hypertension
97178,COPD
13259,Thyroid Disease
33647,Hepatitis
42539,Hypertension
17749,Glaucoma
51652,Hypertension
97629,Arthritis
53993,Kidney Disease
86068,COPD
47843,Heart Disease
29731,Asthma
54173,Hepatitis
50961,Diabetes
8403,Obesity
37236,Obesity
93411,Alzheimer
