payment_id,method,amount,payment_date,payment_status,transaction_id
47396,credit_card,2993.26,1/6/2023 11:25,refunded,54104
47399,credit_card,4772.21,9/8/2023 14:09,pending,79005
47404,credit_card,4956.62,1/23/2023 0:02,refunded,76180
47408,cash,1468.46,4/8/2023 19:46,refunded,32835
47409,debit_card,2131.51,1/2/2023 1:02,pending,2248
47418,cash,1632.89,12/10/2023 12:30,completed,58009
47419,credit_card,3039.25,8/15/2023 15:19,failed,65338
47425,credit_card,2168.77,1/7/2023 15:15,pending,40483
47427,insurance,1869.15,9/10/2023 8:29,failed,62683
47432,cash,3413.21,1/30/2023 0:10,pending,73460
47447,debit_card,566.65,3/21/2023 19:59,refunded,18131
47467,cash,4985.89,5/20/2023 8:36,refunded,74349
47483,credit_card,340.02,2/8/2023 19:06,refunded,55846
47484,credit_card,4750.33,5/4/2023 16:56,completed,208
47500,debit_card,1377.51,7/23/2023 5:57,completed,17510
47517,credit_card,1821.48,2/11/2023 6:26,pending,41721
47534,debit_card,749.36,7/16/2023 8:41,completed,90923
47537,cash,4831.34,2/6/2023 3:57,completed,89873
47542,cash,971.1,9/17/2023 19:47,failed,40194
47546,debit_card,2336.03,10/24/2023 21:28,completed,86237
47555,cash,3737.51,1/4/2023 14:25,pending,46908
47560,cash,3493.24,11/25/2023 17:58,completed,15997
47571,credit_card,3445.1,8/15/2023 20:33,failed,76473
47576,cash,1152.42,11/16/2023 20:30,pending,40306
47578,insurance,3069.01,6/22/2023 23:32,completed,2762
47579,online,3541.69,1/14/2023 9:27,failed,64597
47600,online,1784.57,9/30/2023 5:36,failed,68280
47617,debit_card,108.98,9/18/2023 14:13,pending,12771
47618,online,2507.37,3/26/2023 11:31,completed,1783
47619,insurance,3256.19,7/6/2023 18:19,failed,98290
47622,online,215.3,12/19/2023 20:55,failed,26444
47623,debit_card,2465.06,5/30/2023 22:20,pending,56151
47629,online,3605.1,10/2/2023 6:54,failed,22235
47642,insurance,1572.86,3/29/2023 1:48,failed,96308
47652,online,2882.79,5/3/2023 23:01,pending,87211
47654,debit_card,2558.87,4/13/2023 2:56,failed,46009
47659,cash,98.37,5/7/2023 23:38,failed,84125
47663,debit_card,2003.15,5/21/2023 8:23,refunded,59301
47681,credit_card,2264.18,11/5/2023 14:08,failed,7736
47706,online,1445.44,10/20/2023 10:43,completed,34544
47740,insurance,703.08,4/1/2023 12:09,refunded,23938
47746,online,160.22,6/18/2023 8:17,completed,31506
47749,credit_card,3837.13,9/4/2023 4:42,refunded,31133
47796,credit_card,3029.93,12/2/2023 8:10,completed,82403
47805,credit_card,1871.4,10/5/2023 23:15,pending,72096
47819,credit_card,2316.68,3/1/2023 4:56,failed,46566
47823,debit_card,2324.26,2/10/2023 15:34,completed,23440
47830,insurance,3475.41,7/10/2023 22:14,completed,599
47843,credit_card,3561.15,2/11/2023 10:55,pending,73905
47852,online,1973.42,10/6/2023 6:59,failed,70860
47867,online,3103.21,12/6/2023 13:04,pending,57349
47880,cash,1722.92,8/2/2023 21:57,pending,10202
47917,online,1890.47,12/15/2023 7:31,pending,87612
47931,credit_card,259.49,11/8/2023 8:31,pending,87823
47953,cash,3815.4,7/13/2023 5:31,completed,35720
47962,credit_card,2980.01,3/8/2023 22:40,failed,55567
47964,credit_card,1282.43,1/17/2023 11:14,failed,6705
47977,online,615.35,1/6/2023 9:34,completed,43915
47988,debit_card,2881.92,8/21/2023 11:03,failed,46743
48018,cash,4283.64,3/22/2023 8:14,completed,94089
48052,insurance,4137.07,12/11/2023 19:10,failed,21413
48056,online,3803.57,2/25/2023 10:50,failed,36903
48059,online,1141.55,3/26/2023 4:19,refunded,14694
48060,cash,4418.02,10/17/2023 3:19,failed,56357
48076,online,3685.92,10/20/2023 8:17,completed,55641
48085,debit_card,2238.68,7/17/2023 7:17,failed,99193
48097,online,256.14,1/10/2023 10:10,failed,50171
48099,online,888.17,1/13/2023 4:19,pending,4963
48114,insurance,2674.36,11/20/2023 19:46,refunded,32749
48117,credit_card,397.59,1/19/2023 5:26,pending,78555
48118,cash,1451.07,6/15/2023 6:50,refunded,83627
48147,online,2305.88,7/18/2023 4:27,failed,84518
48159,credit_card,289.89,4/14/2023 19:34,completed,61239
48170,insurance,2935.93,10/20/2023 20:09,pending,41552
48182,cash,2995.04,3/8/2023 4:59,pending,49456
48186,debit_card,3254.67,5/31/2023 17:26,pending,65271
48193,online,3816.96,2/27/2023 6:15,completed,13487
48200,debit_card,410.31,10/2/2023 20:37,completed,71645
48216,insurance,4063.35,4/5/2023 1:56,refunded,79594
48258,credit_card,3623.3,9/11/2023 12:14,failed,85315
48266,credit_card,4070.22,12/28/2023 12:30,pending,76132
48272,online,2522.27,8/20/2023 1:53,refunded,13936
48281,insurance,2757.71,5/1/2023 13:42,failed,14366
48309,debit_card,2773.8,11/23/2023 16:49,pending,8869
48317,online,3753.85,6/19/2023 5:42,pending,19348
48339,cash,604.6,1/24/2023 3:43,completed,18939
48349,insurance,3284.39,10/25/2023 1:51,pending,70458
48351,online,1467.76,3/3/2023 1:48,completed,79593
48353,online,1874.39,6/20/2023 3:15,refunded,72305
48395,insurance,3918.73,5/14/2023 3:39,failed,84649
48404,cash,4593.02,9/4/2023 8:43,failed,52789
48409,online,4648.65,12/2/2023 11:56,pending,15566
48418,online,350.2,3/9/2023 21:59,completed,5848
48422,debit_card,2973.45,3/27/2023 4:23,pending,87632
48424,online,343.23,6/9/2023 11:27,pending,37255
48427,debit_card,488.93,3/21/2023 18:43,failed,52995
48433,debit_card,4972.89,4/11/2023 23:16,failed,36809
48436,insurance,2181.34,3/15/2023 22:38,pending,74863
48439,credit_card,4771.42,7/25/2023 18:42,failed,62065
48446,online,464.75,3/31/2023 21:02,completed,32435
48448,online,906.92,5/21/2023 13:04,pending,1597
48449,insurance,3392.72,8/1/2023 4:14,completed,84834
48460,credit_card,375.18,9/29/2023 7:26,completed,49610
48466,cash,1377.44,10/22/2023 1:17,pending,34242
48473,insurance,715.24,6/23/2023 13:22,pending,14280
48503,debit_card,2047.37,2/7/2023 5:00,refunded,66123
48516,cash,3870.33,9/15/2023 12:44,completed,32651
48527,cash,1581.34,10/28/2023 11:45,refunded,822
48545,online,4577.02,1/14/2023 23:43,pending,13604
48546,insurance,1523.71,11/15/2023 10:27,failed,91441
48554,online,3983.45,7/1/2023 21:20,failed,64105
48558,credit_card,839.16,11/30/2023 20:53,completed,36691
48569,credit_card,4484.53,11/30/2023 3:10,pending,6192
48570,cash,1400.5,6/14/2023 8:36,pending,2366
48577,debit_card,217.26,12/10/2023 9:26,completed,13958
48589,insurance,1882.11,4/24/2023 21:41,pending,5992
48600,credit_card,1577.92,2/22/2023 18:36,refunded,46390
48606,insurance,460,1/30/2023 3:13,failed,4948
48614,debit_card,679.99,2/18/2023 3:14,failed,73342
48622,cash,2017.07,8/5/2023 1:22,completed,94242
48623,online,2132.03,4/19/2023 20:51,failed,11343
48624,credit_card,1586.55,10/23/2023 4:56,pending,8025
48625,online,1913.61,1/18/2023 11:50,completed,26830
48626,insurance,2712.45,8/26/2023 1:18,completed,64237
48631,cash,1879.22,7/26/2023 21:44,failed,78309
48637,insurance,2736.3,2/3/2023 15:45,refunded,24966
48653,debit_card,2538.38,8/14/2023 22:09,failed,64532
48658,debit_card,2800.46,12/30/2023 5:02,failed,31483
48660,insurance,2928.61,7/9/2023 1:18,completed,32930
48683,online,270.07,5/1/2023 23:06,pending,72168
48702,insurance,1197.09,7/7/2023 18:48,failed,65997
48710,credit_card,4402.36,7/25/2023 5:26,refunded,21750
48714,online,4136.61,5/16/2023 9:28,refunded,41215
48717,online,4846.53,4/5/2023 20:14,pending,38541
48722,insurance,2185.93,5/31/2023 2:13,pending,83000
48725,debit_card,3193.38,11/30/2023 4:23,pending,72703
48752,cash,1987.11,2/11/2023 12:04,completed,35154
48754,debit_card,4168.7,4/14/2023 18:08,pending,22607
48769,insurance,2292.95,8/4/2023 14:49,refunded,2733
48777,credit_card,4163.69,7/25/2023 3:58,refunded,84904
48790,debit_card,2326.74,9/7/2023 19:23,pending,84500
48792,insurance,1389.04,5/13/2023 7:09,pending,27193
48795,debit_card,3562.42,7/25/2023 5:05,failed,86285
48799,insurance,443.12,5/13/2023 21:19,completed,52506
48804,cash,3024.83,8/29/2023 13:41,completed,69065
48806,debit_card,3075.67,11/20/2023 10:25,completed,16105
48809,cash,1327.65,8/7/2023 5:10,refunded,49674
48819,credit_card,3401.11,6/27/2023 22:02,failed,58471
48824,credit_card,1890.65,8/21/2023 15:44,failed,76851
48825,debit_card,3601.86,3/23/2023 21:48,failed,11082
48829,cash,4525.89,8/25/2023 3:11,refunded,54464
48840,debit_card,2587.36,10/24/2023 15:31,pending,23969
48863,cash,3659.86,1/14/2023 22:28,completed,79869
48867,cash,4622.32,7/31/2023 15:46,failed,74310
48869,credit_card,1010.51,6/26/2023 22:37,completed,41806
48892,credit_card,4339.37,5/3/2023 17:36,refunded,13709
48893,credit_card,2013.63,11/20/2023 22:13,pending,13340
48896,debit_card,3614.94,12/16/2023 4:25,completed,60161
48908,online,853.69,1/3/2023 6:34,failed,8639
48910,online,1481.68,11/11/2023 6:33,refunded,7402
48915,debit_card,4785.53,10/17/2023 8:13,pending,44444
48927,cash,1868.23,12/19/2023 23:32,completed,44296
48936,credit_card,2274.79,10/21/2023 19:02,pending,16794
48967,credit_card,4110.97,9/14/2023 10:50,refunded,86787
48971,credit_card,2197.89,6/1/2023 8:49,failed,71989
48974,credit_card,1036.25,3/10/2023 15:21,failed,73472
48977,insurance,1499.7,10/3/2023 18:54,pending,5546
48979,cash,2935.08,1/31/2023 9:22,failed,54158
48993,insurance,2429.94,9/7/2023 22:28,refunded,38326
48994,insurance,3714.11,6/9/2023 7:27,completed,1511
49009,cash,1247.05,10/5/2023 13:17,pending,70697
49015,insurance,125.65,3/27/2023 19:45,refunded,10696
49017,insurance,4619.1,6/26/2023 23:06,refunded,72813
49051,cash,3346.24,7/24/2023 8:53,failed,77826
49052,insurance,3777.28,11/26/2023 17:39,failed,43435
49060,debit_card,1551.24,12/14/2023 2:35,completed,90023
49061,online,2322.88,4/19/2023 22:33,failed,56143
49074,credit_card,4565.04,11/3/2023 0:57,refunded,68021
49091,credit_card,238.07,1/13/2023 18:53,refunded,22950
49098,cash,3406.29,3/9/2023 13:07,refunded,29722
49105,cash,3553.02,11/27/2023 18:53,completed,26212
49106,online,3245.43,3/9/2023 20:23,completed,17607
49127,debit_card,1201.7,8/23/2023 9:59,completed,27985
49140,online,2291.58,3/23/2023 17:34,completed,41770
49146,insurance,2799.53,7/7/2023 5:00,refunded,66680
49160,debit_card,3412.36,10/6/2023 17:13,refunded,97593
49171,insurance,1428.99,7/24/2023 14:52,refunded,63025
49174,credit_card,3194.57,6/14/2023 12:35,pending,83050
49185,insurance,1841.85,11/20/2023 20:32,failed,59097
49189,credit_card,127.29,12/2/2023 7:23,pending,17261
49201,debit_card,2248.67,12/19/2023 13:56,completed,95934
49207,debit_card,3333.74,6/7/2023 4:37,completed,89088
49212,debit_card,4071.99,2/28/2023 13:39,pending,9830
49221,insurance,2886.25,11/21/2023 10:57,pending,9637
49236,cash,122.7,1/30/2023 5:03,failed,86742
49239,cash,2880.4,8/8/2023 11:40,completed,99793
49259,debit_card,3130.1,2/27/2023 14:05,pending,52334
49260,insurance,4540.75,8/13/2023 14:19,refunded,27294
49290,insurance,2465.22,4/13/2023 0:42,pending,51502
49291,debit_card,4162.04,8/13/2023 16:50,refunded,77822
49319,cash,4120.98,11/6/2023 0:54,failed,95317
49352,debit_card,1740.12,12/11/2023 18:36,pending,55336
49355,debit_card,3144.91,12/12/2023 22:40,pending,55982
49358,debit_card,1245.43,9/18/2023 10:58,refunded,88737
49362,credit_card,499.34,8/1/2023 5:07,refunded,86969
49379,credit_card,12.35,7/30/2023 5:40,failed,14828
49394,debit_card,1580.59,11/7/2023 13:32,failed,13193
49397,online,2205.79,5/15/2023 4:26,pending,52330
49400,debit_card,376.36,10/24/2023 3:13,pending,14423
49404,credit_card,2273.55,3/2/2023 21:18,completed,24873
49408,insurance,2322.77,8/11/2023 3:20,pending,77333
49417,insurance,901.6,3/8/2023 15:02,refunded,80993
49424,insurance,3749.18,7/24/2023 23:50,failed,31886
49429,online,4420.45,9/28/2023 9:20,completed,89861
49431,debit_card,2309.89,4/12/2023 5:21,failed,24837
49434,debit_card,383.14,12/23/2023 12:46,completed,29127
49444,online,3008.67,9/11/2023 3:22,completed,56324
49451,credit_card,3149.86,9/28/2023 5:37,failed,68254
49465,online,4463.03,4/25/2023 0:48,completed,90880
49467,online,2856.5,7/20/2023 15:20,pending,30320
49469,debit_card,238.5,1/11/2023 21:11,failed,65198
49482,insurance,2161.95,10/6/2023 19:23,refunded,89699
49496,cash,1664.59,2/18/2023 11:46,refunded,83544
49498,cash,4727.32,10/1/2023 15:39,refunded,64506
49508,credit_card,2398.96,7/24/2023 22:22,completed,54129
49510,credit_card,1985.54,7/27/2023 14:36,failed,42260
49514,online,4670.37,5/11/2023 8:57,completed,17659
49526,online,3227.5,8/27/2023 12:29,failed,17195
49531,insurance,845.72,5/6/2023 16:59,pending,44759
49535,credit_card,1807.98,5/1/2023 4:12,failed,93620
49542,insurance,1692.01,11/12/2023 0:12,refunded,63602
49572,insurance,4852.98,5/21/2023 7:23,failed,14230
49592,cash,2917.81,3/22/2023 7:05,refunded,10382
49595,online,4677.19,4/22/2023 16:24,refunded,90242
49598,cash,3105.91,7/19/2023 8:33,refunded,14478
49601,debit_card,614.17,8/9/2023 23:48,completed,16186
49650,debit_card,2163.26,7/26/2023 14:12,failed,35044
49655,online,4444.13,10/30/2023 9:13,refunded,4272
49666,insurance,3909.17,8/27/2023 8:56,pending,44352
49668,cash,2850.07,1/10/2023 10:20,completed,79116
49682,cash,4007.75,9/2/2023 16:09,completed,66062
49710,credit_card,1246.45,5/18/2023 6:57,pending,62390
49719,insurance,2114.15,3/9/2023 3:09,pending,56503
49724,insurance,981.58,6/23/2023 14:01,completed,2615
49732,online,3430.61,7/31/2023 11:41,failed,42655
49734,cash,1285.05,8/7/2023 13:24,pending,61566
49749,online,2857.22,4/9/2023 5:57,refunded,22326
49789,cash,3211.3,9/6/2023 7:16,failed,47779
49797,debit_card,544.63,6/21/2023 18:07,refunded,25725
49805,insurance,254.38,8/11/2023 23:43,pending,16621
49809,online,4925.88,5/22/2023 9:02,completed,91132
49823,online,3178.54,4/12/2023 4:22,completed,83320
49825,online,4437.34,1/6/2023 8:21,refunded,10310
49827,debit_card,1067.77,12/30/2023 17:22,refunded,82864
49831,cash,118.69,4/18/2023 21:13,pending,71964
49832,credit_card,4214.3,2/23/2023 18:58,completed,89224
49840,debit_card,1116.63,2/14/2023 23:43,pending,33126
49842,online,1133.6,4/6/2023 23:25,completed,26347
49847,credit_card,991.24,11/26/2023 19:46,completed,87534
49873,credit_card,4665.41,8/3/2023 20:08,refunded,16338
49894,credit_card,4814.23,6/19/2023 17:09,refunded,85029
49903,credit_card,1615.79,3/3/2023 16:46,refunded,35247
49921,online,2191.16,2/22/2023 21:34,completed,87851
49934,insurance,1917.28,1/8/2023 11:02,failed,58369
49948,debit_card,2298.98,2/11/2023 16:16,completed,61548
49955,insurance,4262.37,1/15/2023 0:59,pending,1855
49958,insurance,2521.77,5/6/2023 2:11,pending,52342
49959,cash,4277.75,7/26/2023 11:14,refunded,90267
49968,online,3713.92,5/21/2023 12:47,completed,86991
49969,credit_card,931.89,5/8/2023 14:07,failed,97175
49976,cash,2413.27,5/25/2023 12:50,completed,23818
49989,debit_card,1244.6,2/3/2023 16:31,completed,33444
49992,debit_card,2794.52,5/24/2023 19:42,refunded,86602
50004,online,3283.95,11/2/2023 0:34,pending,33482
50014,debit_card,633.95,5/22/2023 1:40,refunded,89803
50019,online,4767.96,8/5/2023 21:40,pending,61348
50026,online,3301.65,7/12/2023 20:40,failed,54146
50027,insurance,2232.15,12/3/2023 5:09,completed,57752
50052,insurance,1028.07,7/3/2023 1:23,completed,54874
50058,cash,195.43,7/6/2023 14:21,refunded,95079
50067,insurance,2609.26,12/11/2023 5:15,refunded,33730
50070,online,3239.06,9/4/2023 23:19,completed,69501
50090,debit_card,2807.99,1/22/2023 9:20,completed,62986
50098,insurance,1847.53,8/8/2023 11:41,pending,98291
50122,cash,3282.78,1/10/2023 4:55,refunded,96229
50123,credit_card,3619.31,1/7/2023 6:22,completed,65147
50126,credit_card,4761.9,7/28/2023 12:58,pending,53336
50128,debit_card,1406.82,8/8/2023 21:37,pending,51932
50129,online,3534.31,5/17/2023 5:03,refunded,97993
50132,debit_card,345.2,6/13/2023 6:25,pending,49479
50144,cash,3897.36,5/17/2023 20:14,refunded,3129
50151,cash,4012.71,12/2/2023 7:03,completed,39048
50160,credit_card,4657.74,3/15/2023 13:58,pending,92719
50197,insurance,4257.56,12/1/2023 23:05,refunded,23456
50206,debit_card,2512.8,6/6/2023 6:28,pending,74336
50213,credit_card,374.02,2/7/2023 10:48,pending,18594
50240,debit_card,1958.18,5/1/2023 1:23,pending,29236
50242,insurance,1759.08,1/2/2023 16:47,pending,69963
50264,cash,4827.61,10/6/2023 22:28,refunded,94263
50269,insurance,3028.73,3/12/2023 2:25,refunded,33527
50277,insurance,4836.68,3/11/2023 9:10,failed,78561
50283,debit_card,2207.64,6/13/2023 20:12,failed,49327
50298,insurance,4755.36,11/2/2023 10:45,pending,35519
50323,cash,4988.05,6/30/2023 7:26,failed,50146
50324,debit_card,879.27,12/17/2023 20:00,failed,66248
50328,debit_card,4176.21,6/29/2023 22:52,refunded,31979
50330,online,3059.97,1/8/2023 12:58,completed,1776
50335,credit_card,1509.4,5/8/2023 23:00,refunded,56280
50350,debit_card,1330.35,10/1/2023 1:40,pending,42159
50357,debit_card,4468.17,4/2/2023 11:28,pending,64279
50369,cash,459.39,12/8/2023 2:41,refunded,56594
50386,insurance,631.76,9/11/2023 21:36,completed,95851
50393,online,1498.74,7/17/2023 6:42,failed,81741
50434,insurance,488.19,4/14/2023 5:37,refunded,78694
50437,debit_card,1921.64,2/14/2023 14:30,completed,6899
50439,debit_card,4689.14,12/6/2023 7:05,pending,21281
50446,debit_card,3449.16,2/24/2023 2:38,pending,73183
50449,insurance,795.41,3/10/2023 12:27,completed,70485
50466,insurance,3034.78,8/19/2023 0:06,failed,25938
50469,debit_card,4971.34,12/12/2023 13:35,completed,35296
50471,insurance,180.57,8/25/2023 22:10,pending,61436
50493,cash,4294.86,1/5/2023 11:48,pending,54238
50504,cash,1401.72,1/26/2023 14:42,refunded,54668
50506,credit_card,2208.47,3/10/2023 23:07,refunded,68969
50532,cash,4319.82,9/15/2023 1:45,pending,46529
50536,insurance,2524.46,6/2/2023 17:36,pending,3208
50551,insurance,3936.16,2/26/2023 16:13,failed,74542
50577,insurance,1797.26,4/4/2023 9:34,completed,94892
50581,insurance,2931.6,8/12/2023 8:21,completed,34102
50624,debit_card,1378.86,2/14/2023 7:11,completed,71793
50631,insurance,1137.77,2/26/2023 1:16,pending,59720
50635,credit_card,1509.59,5/11/2023 22:52,pending,70991
50641,insurance,2166.95,8/19/2023 18:46,refunded,84003
50662,cash,3464.13,3/26/2023 3:29,pending,49899
50685,insurance,4117.73,6/12/2023 9:41,pending,30432
50703,cash,1217.27,11/10/2023 8:04,refunded,74498
50738,debit_card,689.69,9/29/2023 19:58,refunded,92634
50752,cash,1604.95,6/21/2023 8:16,pending,26902
50764,insurance,358.71,10/10/2023 8:51,pending,85704
50769,online,2407.63,11/7/2023 12:21,completed,88968
50777,credit_card,4568.92,4/17/2023 13:45,refunded,73132
50779,insurance,1008.89,5/29/2023 19:00,completed,44350
50784,credit_card,1771.57,10/20/2023 21:17,failed,97362
50785,insurance,2436.27,6/28/2023 21:16,pending,18024
50789,debit_card,3275.17,3/11/2023 2:41,refunded,89551
50793,online,1107.61,3/9/2023 7:07,completed,49996
50805,cash,633.86,3/22/2023 21:12,completed,85487
50806,insurance,1557.37,7/21/2023 9:26,refunded,30273
50829,credit_card,239.45,10/11/2023 14:49,failed,95006
50831,credit_card,2415.99,9/30/2023 10:21,failed,32738
50834,online,4906.27,10/20/2023 14:14,refunded,21452
50842,cash,2952.57,2/4/2023 11:46,refunded,90004
50860,credit_card,4368.73,6/14/2023 5:02,completed,53011
50867,credit_card,4083.78,6/23/2023 10:10,pending,73801
50868,online,4109.7,6/20/2023 23:04,refunded,59591
50870,credit_card,4237.86,11/26/2023 3:37,completed,46447
50873,cash,4680.7,9/12/2023 4:13,failed,93443
50879,credit_card,816.19,10/19/2023 16:13,refunded,70210
50895,insurance,4371.5,4/25/2023 0:03,failed,70601
50903,debit_card,1590.11,7/10/2023 12:03,failed,62470
50917,debit_card,391.9,1/3/2023 20:43,pending,51508
50926,online,1511.53,1/25/2023 4:19,pending,33196
50930,insurance,846.72,9/20/2023 1:39,completed,60015
50933,online,905.07,5/2/2023 2:04,completed,7872
50940,credit_card,1942.78,8/29/2023 9:01,completed,86898
50960,cash,2618.37,4/21/2023 12:01,completed,37823
50967,insurance,302.34,2/17/2023 20:03,pending,14139
50969,insurance,2955.68,7/28/2023 1:59,pending,47123
50990,insurance,532.22,7/24/2023 2:45,refunded,43068
50997,credit_card,91.05,3/3/2023 0:50,failed,75424
50998,credit_card,810.01,8/9/2023 23:55,refunded,15832
51005,online,1584.55,10/27/2023 13:51,completed,73519
51007,debit_card,1086.56,9/4/2023 10:34,pending,70852
51021,debit_card,233.66,6/4/2023 10:37,pending,55364
51024,cash,2432.98,1/23/2023 18:55,failed,7228
51031,credit_card,208.68,7/20/2023 22:46,failed,25301
51047,online,4197.09,4/23/2023 14:04,failed,40054
51050,cash,2460.93,12/9/2023 17:47,refunded,71073
51067,insurance,4472.54,3/30/2023 4:14,pending,83287
51069,credit_card,3046.33,2/9/2023 2:33,refunded,45862
51088,credit_card,1506.46,12/24/2023 19:10,refunded,75279
51098,insurance,4577.2,6/30/2023 9:41,failed,15722
51102,online,457.4,2/27/2023 0:41,pending,98342
51111,debit_card,2439.01,1/7/2023 20:51,refunded,29521
51126,debit_card,405.48,9/8/2023 8:37,failed,92600
51131,insurance,1874.06,11/23/2023 7:28,pending,82656
51150,insurance,1453.56,5/26/2023 21:48,refunded,35585
51171,credit_card,1976.63,11/30/2023 11:22,completed,73887
51172,credit_card,1851.97,12/22/2023 18:10,failed,22769
51173,credit_card,1853.94,4/7/2023 12:48,completed,59638
51195,credit_card,3594.79,5/25/2023 19:26,pending,79616
51202,online,4417.88,9/22/2023 3:36,failed,16976
51210,insurance,788.75,8/1/2023 23:15,refunded,50390
51214,online,3607.27,3/1/2023 1:57,completed,58854
51216,insurance,4730.86,8/8/2023 1:26,completed,21660
51219,online,76.91,6/13/2023 17:42,completed,29454
51222,credit_card,2579.33,2/6/2023 15:28,refunded,2877
51238,online,344.2,4/13/2023 10:08,failed,92892
51239,debit_card,3341.56,11/22/2023 3:32,refunded,54277
51298,credit_card,2185.38,10/22/2023 11:41,failed,55731
51299,cash,784.28,10/30/2023 5:34,failed,29123
51303,online,4814.73,1/9/2023 22:02,refunded,42541
51316,insurance,1118.82,12/23/2023 14:37,pending,89765
51327,cash,1943.15,11/6/2023 16:12,failed,74381
51346,debit_card,52.46,4/28/2023 2:20,completed,79702
51352,debit_card,3937.54,3/3/2023 10:24,pending,22624
51361,credit_card,4079.83,3/12/2023 20:05,completed,10722
51368,online,1878.07,5/24/2023 0:14,refunded,28821
51369,insurance,2561.96,3/7/2023 3:35,completed,78134
51375,cash,4980.43,7/13/2023 1:35,pending,21848
51393,debit_card,859.3,7/30/2023 14:36,failed,87854
51432,insurance,2840.33,9/1/2023 13:03,pending,32620
51445,credit_card,669.62,3/23/2023 6:48,pending,77280
51451,debit_card,4570.76,8/2/2023 16:04,pending,45603
51472,insurance,447.27,6/28/2023 3:54,refunded,75684
51485,online,4040.57,3/21/2023 17:48,pending,46023
51495,cash,2969.5,12/20/2023 11:00,failed,98676
51498,cash,943.01,7/28/2023 2:58,completed,64349
51505,debit_card,2075.51,12/27/2023 14:01,completed,96904
51514,cash,598.34,5/21/2023 17:51,completed,95437
51516,cash,678.73,8/10/2023 6:52,pending,16758
51518,debit_card,2803.65,7/12/2023 11:58,refunded,95401
51521,credit_card,4185.48,1/2/2023 4:32,failed,24763
51522,cash,3056.47,4/16/2023 12:04,refunded,2563
51534,credit_card,4431.74,6/17/2023 16:33,pending,51651
51544,debit_card,1307.95,6/17/2023 14:58,completed,98715
51550,insurance,2030.53,9/23/2023 23:38,completed,19282
51558,debit_card,3929.97,9/5/2023 1:32,failed,86449
51559,insurance,501.24,3/28/2023 2:05,refunded,51934
51561,cash,1376.79,8/4/2023 5:47,refunded,30638
51562,online,3986.44,11/7/2023 4:26,refunded,87164
51563,cash,670.06,6/26/2023 3:46,refunded,87197
51573,insurance,719.97,5/12/2023 1:53,refunded,81248
51596,debit_card,3076.66,11/23/2023 11:38,failed,67537
51597,online,1227.74,10/7/2023 21:30,refunded,96785
51605,online,4480.68,11/10/2023 4:27,refunded,22911
51608,credit_card,4174.21,9/19/2023 10:58,refunded,5225
51616,insurance,4663.21,2/19/2023 2:54,completed,6336
51617,debit_card,3103.36,6/8/2023 2:03,completed,30582
51642,cash,3497.42,12/5/2023 11:16,completed,11024
51648,credit_card,468.38,9/12/2023 8:32,failed,61906
51657,credit_card,4358.81,12/1/2023 13:34,failed,77607
51668,credit_card,3370,9/8/2023 4:50,failed,9103
51693,debit_card,1090.23,2/16/2023 11:48,completed,24226
51712,online,4596.57,10/25/2023 21:20,completed,19198
51721,cash,3156.3,1/15/2023 1:15,failed,35949
51729,debit_card,4141.79,8/20/2023 5:57,failed,77635
51736,cash,2412.54,2/18/2023 9:33,pending,28591
51745,debit_card,2792.68,12/7/2023 6:09,pending,60317
51748,online,638.65,5/26/2023 19:51,failed,77405
51758,debit_card,4817.04,3/17/2023 9:35,pending,32578
51761,debit_card,2460.78,10/27/2023 12:39,pending,26493
51781,credit_card,1206.21,12/8/2023 18:26,completed,15834
51798,debit_card,1584.96,6/24/2023 13:07,refunded,69102
51813,cash,3348.05,9/12/2023 5:28,completed,18304
51825,debit_card,1498.77,5/4/2023 9:29,pending,6005
51827,online,4985.49,10/26/2023 17:16,refunded,34375
51833,insurance,1965.66,4/9/2023 17:37,refunded,58313
51834,debit_card,4020.17,2/26/2023 15:41,completed,30372
51842,cash,565.72,11/9/2023 22:32,pending,30059
51850,cash,801.11,4/18/2023 0:31,pending,5636
51851,cash,1278.9,8/2/2023 7:26,completed,44113
51857,online,3215.44,4/22/2023 10:42,pending,71402
51879,insurance,2263.26,4/10/2023 21:51,completed,89889
51881,credit_card,4193.21,9/11/2023 12:26,completed,72030
51902,cash,2356.33,7/19/2023 2:03,failed,906
51915,credit_card,237.61,2/10/2023 9:13,completed,36352
51936,insurance,2323.28,3/20/2023 8:01,pending,59259
51944,credit_card,2280.17,10/21/2023 9:46,pending,6295
51949,insurance,3415.22,8/3/2023 4:27,failed,53125
51950,online,2628.71,1/30/2023 18:06,refunded,54916
51952,cash,2979.92,6/9/2023 10:52,pending,86317
51967,debit_card,1298.77,5/8/2023 17:37,refunded,12165
51990,debit_card,4705.91,12/9/2023 16:41,refunded,25995
51996,debit_card,3496.39,12/19/2023 16:29,completed,42778
51997,credit_card,3607.44,5/26/2023 16:16,failed,72466
52007,insurance,2514.1,5/13/2023 10:43,completed,1388
52017,debit_card,2767.91,3/8/2023 22:55,failed,84206
52028,cash,2103.67,10/7/2023 15:08,pending,26145
52031,credit_card,4631.38,9/16/2023 0:25,pending,19843
52041,credit_card,4306.87,2/7/2023 11:53,failed,8361
52048,online,1105.83,2/3/2023 8:33,failed,72250
52052,cash,321.32,9/23/2023 10:19,failed,95172
