workload_hours_week,doctor_id,department_id
34,67771,3976
58,37947,15765
57,12420,89526
18,91319,13070
60,12071,80372
54,82746,50966
56,59782,8580
15,39477,31385
42,18715,5451
57,48796,86462
32,25590,86967
13,43927,92039
16,97111,71615
37,13513,58707
24,55628,52984
14,4896,3123
31,49516,63452
48,33557,37643
59,23794,11689
49,78342,71144
48,28387,70030
35,56124,56859
59,97704,48604
30,31785,24340
11,53053,26687
50,48618,80349
27,20670,90359
60,13792,86454
38,48610,48730
41,41652,78479
24,72278,55422
32,98956,96552
45,20532,54511
34,71703,63991
37,43060,90770
21,70569,58868
53,86150,14992
47,51596,8716
52,3030,97005
34,533,37544
15,2503,99744
59,37417,72712
49,42377,4678
28,98389,29968
25,76687,99947
55,66273,48614
14,94189,5380
15,53961,41670
27,13746,44741
19,52606,26299
34,29677,38247
55,86086,82210
60,73839,57523
50,64700,78860
19,1366,18790
57,86003,2288
34,54656,48545
30,78934,30626
33,65790,7656
16,41844,99899
15,63656,2594
10,10464,37023
29,92461,31151
38,564,83453
33,60211,70314
58,27934,83505
27,79324,48244
16,80565,18872
18,32702,70975
15,43976,46260
21,8707,60369
37,65122,44276
38,94458,69459
45,80423,25030
45,74738,81117
42,91849,53504
36,47718,18524
16,94949,59286
11,53096,26137
15,85709,86461
32,84971,58062
45,58337,22589
15,53631,84048
48,70293,25927
48,46029,32204
60,22936,80258
30,46912,11239
34,95196,11789
10,92344,19739
28,25459,41353
36,69548,92222
34,83827,73647
59,99506,15524
15,3110,73618
56,10118,90434
45,85955,58314
25,82419,61972
46,29264,2615
43,29798,74961
20,81338,88049
53,1801,48492
34,74994,39335
20,56351,87674
18,71201,10888
27,30609,2091
29,41726,47869
27,77037,68214
41,25487,6817
19,35304,56747
14,1199,99583
20,27864,4112
37,40345,75189
27,42942,61619
36,22821,88067
29,48355,67185
40,88559,17346
60,18258,36915
14,51420,3015
33,78674,23213
26,15626,11453
25,62238,96534
56,98503,76382
50,69682,13871
41,88004,18181
48,29582,94143
49,92895,89863
22,49358,10408
39,46386,25249
16,29740,79358
18,30714,88625
29,9891,66530
10,1684,34506
35,80514,91746
31,55144,42127
49,16386,77635
34,71754,83964
31,14926,45188
38,82917,89591
31,70667,8474
37,37287,96064
51,19952,10479
48,44125,11564
18,27155,91498
29,62750,95308
30,65133,62973
48,12353,64105
54,91793,29899
22,48339,46254
40,28915,52853
30,51413,18623
21,57840,41513
35,37745,1828
30,761,24105
28,14399,61903
57,54773,2841
54,57783,72001
50,14450,79537
41,38365,63876
46,94770,42373
60,91503,30821
25,12269,54571
30,95831,20788
34,95662,56229
27,68186,69420
60,3547,90244
35,33177,8273
33,59160,32258
17,53145,40964
46,83901,75657
22,73700,82926
47,19080,79873
44,6542,61571
21,51315,50350
53,96173,69367
59,36942,34866
45,27993,25320
11,40670,7736
56,13514,400
39,59087,73646
55,13462,41178
23,13985,84651
38,14787,38747
28,93429,66077
54,94295,55442
14,70663,18882
60,32363,84408
60,21377,19348
36,63173,77836
53,71834,59761
41,19873,16847
18,98821,42799
50,96816,41322
29,55898,56919
25,73964,80357
26,72819,99154
52,97897,94735
19,66054,18338
55,9592,93566
37,28391,46803
60,12312,98415
34,76357,8146
14,52774,51903
38,68683,58785
48,21165,29805
40,47779,73096
47,75950,29559
35,62683,99421
44,14980,41872
42,52031,87852
54,17635,37963
36,78364,91373
44,93550,26230
12,52811,64417
60,50769,76229
33,12008,27889
54,19169,97550
44,21816,49060
48,90335,98850
50,11319,42868
15,44291,37405
16,26596,85381
59,85911,14770
25,7453,97362
52,95304,96430
52,44030,47308
32,89514,30121
20,58128,3121
51,3241,43769
49,68146,94367
12,45545,98809
46,27799,78215
51,79254,14058
53,97910,35944
51,84887,95518
35,90450,48241
58,69569,48866
31,68939,2935
60,21163,18591
37,67465,15771
16,42580,14756
10,41679,91084
16,19961,92127
26,24636,90675
24,38129,88869
42,24703,56687
57,51967,75597
43,68889,93048
45,34326,35033
47,45820,90397
54,25713,73821
46,66476,30345
24,52625,78387
38,53487,21482
33,65336,70879
35,85355,45454
39,83238,48773
59,86945,19350
53,6514,56585
47,39836,43621
54,85893,70675
42,97981,81928
19,71700,82928
32,51332,26976
11,61965,65717
40,28631,75427
16,44199,21587
28,7808,42662
36,96051,86100
15,99416,98281
17,18596,84397
56,73692,24684
19,46445,64907
32,24247,99064
29,60816,83656
31,99409,4076
39,75511,89192
60,34628,15591
23,45081,1385
43,93704,49140
40,79118,77291
32,39903,89013
40,17788,46071
16,32791,50299
38,49093,81295
56,22780,5068
54,20943,71268
38,56555,93796
30,57124,44221
14,70759,42319
29,22707,59139
12,69545,1349
55,19956,3700
17,18973,23754
11,47423,50879
31,94153,15423
51,92700,21331
16,11082,55932
53,15558,63195
20,88230,97587
57,59233,23943
25,10928,64664
43,20543,15216
21,58019,97039
45,17944,65030
20,45384,68835
31,35935,62083
45,97308,92018
37,97619,34442
39,59321,31880
24,26963,11321
35,9018,58471
50,5852,62636
21,13124,15184
21,382,19318
50,72112,51211
52,15932,1594
37,74100,76752
35,78673,17964
11,6051,27991
57,62113,28065
49,3615,83020
22,48668,16640
38,47422,62611
47,44358,32383
37,57565,53266
34,54430,51724
10,97279,48979
55,47638,98121
23,97968,66787
23,94029,68322
27,51246,56720
58,38909,73621
55,39084,5236
60,78769,60883
14,62809,42872
46,66914,50606
16,391,78556
44,52633,11925
21,97887,80788
33,50240,35553
30,97363,41032
22,67313,45680
39,91294,88617
17,88754,55554
26,80517,90221
52,16284,47380
41,67735,60645
43,56710,94973
50,26229,83026
30,97628,65136
48,28563,93984
34,68885,44747
49,91448,33100
35,45620,33398
47,25489,36318
17,43178,34825
32,31807,78023
32,65997,41044
39,99418,47360
49,20201,14085
21,91824,12568
53,55177,74261
55,24624,81836
29,46924,30210
49,28524,98530
47,52421,19884
15,40088,99922
53,4208,71003
18,24665,74873
30,27026,16326
17,90755,31722
25,23626,28880
29,90222,87970
17,32195,50685
21,13091,10747
33,87739,96883
54,78764,3018
19,86162,64424
42,40491,2715
34,40769,57958
36,23472,92203
48,41880,49501
18,62951,41184
46,45478,93707
34,81934,61566
37,30211,91433
21,49616,2867
41,88414,49934
50,96675,58369
44,37744,45643
54,72677,62721
51,21376,84542
21,74621,25652
45,12599,99707
20,68555,12108
41,27822,10388
28,56321,38424
18,91787,30027
21,81425,8752
30,34171,75053
38,46988,55478
49,66215,25609
13,73790,13305
32,80045,60625
10,84634,20017
41,93314,1146
18,92144,67272
22,17046,51616
34,56076,20435
45,67803,75217
42,50510,22956
51,10415,79431
41,85003,75
36,68705,64219
53,25467,52939
41,52817,46391
36,19731,53110
55,6267,65949
38,60422,27117
41,51434,15143
20,64013,39258
15,35732,26044
46,46418,83683
11,62416,99451
60,2952,18653
58,58346,63802
24,85424,48702
28,74838,6730
12,66353,38721
27,86143,50666
24,53951,46500
44,3788,62843
28,76665,40677
20,78361,19128
59,71777,66782
39,52663,58767
46,84257,60331
57,60497,48230
59,80492,57461
59,76830,4739
41,90656,20097
45,41359,57653
42,8793,25733
17,4224,51694
46,33204,1587
17,349,25383
27,63026,74473
59,98930,21416
44,11819,8662
33,46575,64681
44,45778,44923
58,78946,75634
12,88790,82775
58,43292,89385
56,23306,77837
38,12019,63359
44,8523,65388
23,40862,33769
37,96404,28698
16,11423,91407
57,46708,97324
51,40279,39201
58,80824,86885
25,59849,53205
29,42668,4010
12,80461,30891
38,10752,28053
26,98069,31881
32,95251,78378
15,18532,13193
38,46640,1112
17,19137,12099
59,45254,23274
25,59751,88963
23,60725,21655
57,72941,76397
47,5858,25198
54,67634,35039
32,34360,9395
55,90779,60599
49,83173,91742
50,12290,29332
37,73251,87164
20,55780,47022
49,54616,92491
18,12804,40543
60,77217,19493
23,66707,77028
23,95663,16529
13,60240,43611
46,31374,63123
32,73976,87591
44,33534,27495
27,54246,51222
48,86825,33053
44,211,86288
20,57250,42848
30,55365,91731
55,36509,32846
28,75305,19420
28,26301,79157
46,20793,23660
27,36232,82776
42,58164,48892
53,33708,65677
16,46948,89175
18,55937,69302
58,66101,57008
60,11254,71712
36,36802,5834
13,62861,60757
27,66342,77449
51,9435,85466
18,52315,33310
54,54634,30044
18,63511,52032
25,17830,35865
19,81795,65765
55,53578,65095
30,22375,72398
25,2570,73499
58,23906,26248
53,98092,84783
35,87333,17023
41,49105,88055
19,44440,26750
46,99608,37850
50,58319,83757
27,47401,436
50,56611,99411
36,22901,59151
34,90955,70070
38,16382,87555
14,60600,46695
50,9405,24811
60,61380,81309
59,95843,44839
15,61288,25450
35,48874,51023
42,47464,52751
57,34405,83556
27,96477,8768
54,13338,60011
33,95621,26098
39,32185,487
41,67921,48829
30,60487,41309
47,45604,77941
10,50229,77710
59,91845,72299
56,20459,4257
15,55603,55789
56,48236,39348
39,16788,36787
50,98734,47682
52,21622,39298
54,62886,42959
32,35131,79024
14,94491,12472
60,51096,23936
44,61718,10333
35,51162,99697
23,21790,93429
37,10827,38955
23,51683,98605
41,35762,86231
27,36721,17942
30,91263,14002
28,44319,47333
31,56208,20815
45,87917,10749
46,31841,74581
18,27139,92820
46,38152,66805
41,57080,68547
60,48912,24582
31,54530,56324
53,51740,25227
58,5861,53021
13,52508,32640
12,4850,33423
16,74596,53155
50,17129,90610
60,6957,76048
39,71411,5269
11,32322,95846
17,22527,36247
20,72142,27551
38,26081,44742
39,89449,94937
10,11070,49640
37,3407,26417
22,32052,24641
54,75784,57337
18,63692,60762
51,39775,98084
29,33209,54185
20,33930,36612
27,7948,62027
15,83233,45592
51,5846,90234
33,59138,21031
26,15245,2247
15,91869,72318
33,50727,94534
52,76503,12954
51,14090,97832
20,38001,14040
13,19883,32020
35,99380,69457
50,97208,19542
29,23854,72597
56,53708,63048
54,78137,40152
58,18915,35643
24,9143,78849
37,17041,49797
51,85610,42561
15,6800,99474
55,92847,29829
16,29696,9996
10,70475,53835
23,45040,70120
40,33267,57839
14,13976,28635
18,18765,1533
47,17303,84281
24,69472,44671
43,29974,32809
53,4480,99734
38,75587,36317
10,20903,91208
10,20644,53976
54,87363,76399
31,71028,55981
17,23435,72913
37,20868,82209
54,39001,25237
18,18020,5925
40,17250,17383
14,89252,58912
24,52198,15450
34,1755,99757
15,72796,20849
56,43984,49091
16,97193,55096
16,47838,27759
30,17332,56966
33,20281,68191
29,58977,43260
18,21171,86575
34,79214,22562
59,43810,34108
58,39194,2625
18,45328,70182
51,75380,91031
53,92835,91785
19,44906,51721
14,49334,23565
43,67964,31520
46,35417,9721
10,6627,44448
49,46443,34228
51,91032,5769
20,4332,28902
38,35183,57979
32,61179,71660
56,51904,89304
23,1670,1511
50,43248,3977
57,75393,97281
19,10802,24958
36,97223,70651
49,26580,98103
53,39402,46312
38,32691,66062
23,84056,11146
15,98294,75547
16,81523,68448
18,96906,37876
58,67290,41171
17,29008,56975
47,27288,6403
56,38419,45265
34,93661,67618
32,52397,73793
37,92890,35312
30,34966,86681
60,40048,75605
18,17248,5161
25,76858,31508
27,90254,60296
51,43670,81841
15,30227,7957
25,56437,33136
45,47799,96797
48,57123,33903
48,86445,32638
56,40117,24600
48,97669,31749
28,96040,52439
59,68740,68383
54,86041,20787
11,70209,93977
52,82275,69248
29,62735,33010
23,20524,38223
43,20229,48977
48,29265,30025
42,79122,24504
22,79634,87643
57,4629,53895
35,44253,69514
28,46018,95784
51,98368,91410
13,94340,43457
60,92209,8064
60,90113,83765
25,71762,28329
41,49145,33779
34,77313,51736
17,27365,11804
25,17708,61138
41,32601,26033
50,29281,88969
48,36435,53083
14,98906,4555
43,68402,99792
10,82816,51031
33,5105,72423
30,47110,27355
18,82448,43855
34,93013,78275
46,72525,49452
36,54563,65188
33,39681,94998
44,19552,51348
53,60488,17553
21,4137,9294
58,34546,75370
40,11176,29601
59,16271,44951
14,86216,53382
11,87697,28257
47,25952,9633
14,83032,44262
10,83385,4781
26,47337,53378
23,38785,44235
12,46358,57064
13,86690,15271
60,28153,5525
35,58953,47359
42,98014,99973
28,9280,59720
50,45952,13100
55,31645,46634
42,84411,24039
59,50921,82100
36,78570,84430
37,1588,34574
54,61411,39846
35,85700,58645
15,69180,62506
50,6825,6045
44,38499,80544
44,36610,48570
49,21202,66505
19,95275,8498
27,80896,2067
15,28107,21705
29,13600,81759
15,94064,49265
42,68950,99548
23,86357,38738
19,35845,75927
44,4374,43300
30,60621,65593
35,91420,25487
47,51530,29232
50,82364,52980
58,31108,81555
51,97958,52165
53,81413,4000
51,87454,40567
14,60250,28887
29,18260,31976
54,18341,99223
37,6715,53408
56,28580,79954
25,32114,19299
13,18153,71368
25,10696,12254
15,82535,53336
37,90476,63167
17,79886,19099
39,19312,44151
49,23551,35002
48,59534,77019
13,74405,5316
29,99825,29325
52,95636,78694
57,28938,15307
52,43770,10644
57,63108,6280
21,90190,80224
17,15234,79499
10,19104,53449
55,41874,58106
18,59686,48281
54,75873,64915
10,11185,51214
20,1553,18314
41,60688,78159
32,21019,12067
43,4203,21098
43,83557,34543
60,14500,69931
56,55936,26563
26,61857,41182
20,18052,52600
33,80356,60850
18,81881,13324
57,10585,49785
59,56265,31191
27,17647,64978
56,92456,15894
17,59886,87539
59,73433,77667
11,55315,6263
31,88612,5636
37,8424,6933
27,561,32784
43,13087,14192
14,54116,65491
26,47010,1836
55,12938,70286
46,48821,34222
50,6290,71581
14,39866,90017
41,65135,55839
39,6124,67541
42,89892,53533
33,23221,98339
13,31189,92119
41,92628,56189
46,23342,8007
20,95792,67931
33,53315,295
20,77648,22405
26,57953,42977
59,74709,86449
16,45695,70657
46,92971,53075
53,60097,68529
56,76901,42911
17,15313,77879
24,61150,89373
57,68271,79817
42,96191,2118
10,33843,4444
12,93292,56773
10,80671,84983
25,84222,96393
12,76222,8653
40,37330,82059
33,90357,98457
34,80114,23467
19,56255,51183
21,65126,86078
12,40184,36031
45,12826,94294
55,83469,64549
57,70071,75313
51,42145,20173
36,72656,25710
24,89571,69748
30,93183,84351
25,7029,35301
36,55558,49930
56,48253,16361
30,53880,97841
27,73872,23927
14,72222,51651
46,95999,38556
33,53113,96909
17,86011,29123
42,91091,44588
53,43642,89714
13,65328,44287
21,17943,21978
24,88915,29052
43,74129,89972
12,2276,13921
35,88674,3363
14,3113,73227
39,27158,99088
28,62340,996
59,85072,15725
29,97076,63074
30,14742,26102
15,5521,35275
45,58257,51711
39,64355,59464
10,8144,14053
33,55232,28110
22,75968,31214
28,90781,2104
46,47420,84320
60,71756,23242
29,79429,15992
57,11326,7882
49,40149,35609
25,90048,69046
39,171,17937
33,43868,56118
47,52614,76489
41,68641,58953
59,72960,21966
59,2360,66874
22,92071,44503
56,22354,41592
44,7630,16894
58,91670,90856
60,8830,820
25,65059,40218
19,87179,30420
10,10735,15169
36,62045,730
11,77988,68391
24,50276,23874
44,53013,68132
32,48023,81259
50,58214,29109
54,79681,57811
10,41973,834
31,47601,92233
10,35765,9121
58,65970,92742
52,43345,24959
34,31914,18771
57,7438,7731
56,55612,32079
29,46788,26733
16,91022,69797
23,19372,92558
43,86861,45886
25,63474,47603
36,99443,20284
41,39983,81082
13,94510,31600
19,34373,23809
55,45106,23009
27,81221,25994
15,60427,76356
12,9079,22615
24,27922,28062
43,91144,55980
36,49398,39740
54,37531,30992
33,53362,92074
39,17342,41969
57,86144,16011
15,49645,64631
47,32515,37990
16,98363,34214
42,39092,65289
18,17047,76318
50,63998,22849
35,39165,43399
14,56755,69074
47,72217,92788
46,68591,68019
13,35718,88502
37,69810,52052
52,87798,4935
18,27473,64087
25,57210,66311
28,71452,27601
26,96833,31037
30,58829,98383
35,53306,39597
54,92305,60321
57,59364,95414
30,69565,19557
30,28917,76923
38,2968,26062
27,44269,67027
24,85097,643
14,9063,27579
22,51245,15095
18,67488,19782
59,24564,15476
59,60980,86531
47,31346,97782
16,55279,52782
19,7753,15854
16,67063,94764
20,18845,32594
38,71842,28061
39,27093,56550
30,83347,1757
36,47948,39513
17,64833,36968
44,85005,2976
32,15038,18430
59,45216,42813
23,18797,25382
38,84572,97270
29,79987,74562
39,93130,91037
26,62073,12736
17,71686,36105
15,22584,70731
20,1259,17083
53,75481,97340
29,94166,7053
55,8012,21227
54,17864,7904
48,72573,58079
12,30569,29910
23,89865,89712
30,24332,37415
19,21682,2209
15,12093,73980
55,6650,81645
25,47246,88744
32,67257,22607
35,91251,17938
42,52257,14491
13,28528,15533
53,38084,3492
29,3004,58894
26,56342,21217
21,7606,1720
11,85592,87843
35,51691,77692
38,12166,60746
45,4060,53554
57,55643,60548
45,78275,37712
25,17947,39352
16,97280,92283
39,35959,57028
16,4013,46574
60,90897,33260
18,682,73565
17,90761,26262
10,27731,57603
13,68076,19518
59,71801,68762
24,4265,2487
18,55193,54369
22,12879,77242
35,59948,87364
33,34098,2575
53,10416,72356
50,49708,92734
51,4069,32675
15,98109,5543
47,22996,4967
47,65513,65130
26,35742,83739
14,3756,77374
11,18044,79034
14,61810,13051
22,97484,6436
51,76143,32537
38,25385,57264
18,4344,67552
15,98778,74509
31,24748,1921
17,22638,86549
12,16267,6682
39,75507,13853
13,91136,86606
20,65600,10969
46,8760,98425
37,98469,66120
56,29878,10944
35,6053,66014
41,89533,4002
11,35465,39860
34,92486,15760
53,71017,96658
37,47081,48994
21,54336,8089
32,10851,54891
23,4917,12281
21,75609,39263
27,33368,88387
27,7910,78630
38,95901,60733
19,94583,87108
12,73441,46483
49,20555,11591
49,53238,55987
49,95422,32520
25,74854,90561
51,69416,94747
28,61916,60324
41,68181,83885
36,98495,83840
45,4603,71669
40,88131,3358
13,53719,19882
15,41505,73509
27,78391,20946
34,62472,82616
18,98932,16391
36,7647,29098
22,22522,91316
51,93814,57135
43,96002,19836
25,19462,8932
50,92810,39308
44,52355,99180
60,28455,78602
11,60994,14150
34,98423,53429
60,91614,5739
55,26792,12372
32,89495,2874
40,10812,39595
44,77652,12761
60,74890,25329
41,40260,74346
32,70697,99038
46,93492,16616
42,56187,95615
30,72888,19065
34,61439,35503
27,2995,29684
21,10577,82128
11,96526,80801
30,64777,91603
48,32324,72030
24,43902,40940
11,42631,6461
59,75072,94683
27,26353,62620
13,9763,91064
40,2057,62191
43,49288,8109
32,26855,72776
59,59246,32578
47,76055,75925
24,95323,7315
20,73088,3247
16,47587,17810
25,80787,23452
52,92701,89444
25,32364,56536
27,30645,57121
44,42674,40729
60,11518,58077
57,69293,59063
13,46499,66377
58,20675,31787
24,77554,49972
46,34762,44106
34,43250,82919
32,66113,30002
21,81513,55770
21,52738,19943
25,86123,59234
47,5803,62121
30,93082,41419
57,5558,13586
54,48864,13096
32,41129,69914
47,25299,70366
11,61039,67668
55,38692,73246
54,48978,75738
32,77740,1785
46,56767,53549
46,40788,55704
19,93767,21577
46,10974,29990
22,36627,45314
41,5419,6303
44,65015,22125
29,70897,40601
21,54331,91057
41,77582,47451
12,22022,56260
15,15917,37382
13,29052,25796
24,94456,20206
48,44675,80580
24,50712,59080
11,47095,31836
43,55337,4024
40,33437,89795
10,80109,93613
31,35805,8817
49,1514,33414
22,17262,79807
18,89686,65934
31,18567,43387
55,81303,91751
21,24973,51948
30,78717,67395
13,64929,36549
11,93349,34295
19,50779,27559
47,50717,62273
55,40428,92350
19,88489,89946
59,97781,16165
17,17319,67173
43,44591,81539
33,42077,69165
14,14155,78492
33,29840,75861
55,54225,58905
52,16629,4774
35,35503,49982
47,91534,77646
16,67108,31230
31,77560,84681
29,55978,20593
30,89319,67460
18,74299,21991
20,68068,1953
56,47398,2133
37,27945,56881
60,82112,66574
50,15303,63025
41,32999,10959
51,34340,12181
30,69766,72487
21,65608,84037
55,9470,6208
45,13464,98444
54,4517,40544
49,497,12800
60,18656,2215
32,60471,77113
24,12672,2561
52,59103,51109
47,97820,1709
21,47749,92924
34,69557,58591
29,17148,80493
56,57292,61529
54,27611,48140
28,72974,71858
18,40920,49534
21,60271,53117
56,50462,2021
10,18251,73142
54,84543,15507
46,21631,83996
35,28245,4015
59,76838,47581
46,52545,49421
12,26526,2919
21,36322,46990
48,56753,24480
30,30807,72521
49,73283,9547
24,10900,41203
50,33817,38114
46,27338,50475
16,64076,12657
41,27472,12045
19,63638,57113
31,85505,79057
57,26277,9758
14,3613,34646
25,29,72555
32,20484,5946
30,51613,16569
20,82423,48125
50,69509,2367
15,60527,28777
55,15488,60208
52,88424,61604
50,34990,80088
56,47714,11660
31,932,23955
38,65422,31505
10,66581,51050
26,44960,8639
23,27857,91490
25,22048,60794
54,45960,56020
14,97178,29807
32,82360,26163
26,4728,56385
60,22236,603
16,41264,11353
56,45796,73632
10,49099,84654
13,79582,54159
34,5622,54018
38,36023,36572
56,33759,11546
36,47312,26500
20,26488,95073
36,51654,5951
41,63660,87030
34,19219,24009
32,2771,95469
44,78161,31713
34,83079,7926
16,34548,77107
40,92512,39265
60,87645,39798
46,3800,50151
51,7924,6217
58,94211,58239
53,60518,58849
24,65303,73999
20,64130,14043
38,3927,40563
14,26867,13071
12,1393,66520
28,37322,2503
11,24209,92295
30,32094,92103
26,97544,53231
16,73658,35133
14,4413,87406
31,20252,74172
20,85062,54746
34,78695,44205
20,34699,85809
56,46297,80954
14,21410,5744
45,2882,92298
15,50398,72187
31,4264,77317
48,37733,98434
49,26813,37728
40,89117,94551
55,63703,15534
11,76923,4119
37,61215,80160
51,31939,39307
20,39758,44146
48,1952,47077
37,3991,74328
20,43573,50845
13,46176,63818
16,10197,2519
31,39324,7705
23,75290,57571
22,76912,91154
36,8142,91014
54,74604,40207
45,17376,364
56,20190,99452
56,58556,28569
44,20059,64648
26,37096,17040
52,6478,60211
28,46615,8014
29,73170,19588
25,91665,12484
16,46677,4187
13,6660,88705
35,73289,83519
46,72874,33197
45,4724,11584
41,48307,17836
19,26818,43845
13,88849,72939
33,24240,24388
10,22224,77803
37,38948,6085
15,56659,23485
28,30485,46363
52,57011,60547
50,60699,16525
48,53276,45121
40,39629,72185
22,33717,91805
16,52871,79691
11,99484,16317
23,51180,560
20,23863,13948
50,84620,70193
28,61303,10689
15,67460,60784
40,43214,12346
17,87305,92907
29,279,91667
60,83519,49209
35,54294,62861
40,46547,40762
41,11505,22036
52,48320,23282
26,45560,70340
15,41497,20380
51,24330,36535
44,26845,95832
34,71823,8655
21,47661,93131
33,47428,96432
34,80795,27244
33,25393,19564
21,94312,57528
38,14252,13531
12,37029,5430
26,16549,6164
38,52185,378
39,44532,77970
26,19633,46643
24,97961,70420
27,89808,89625
46,9963,54488
13,59459,79707
19,75281,69584
58,69432,34559
54,7348,81276
52,29779,74381
16,69248,63812
15,94469,53197
52,4296,60359
32,94818,51642
44,92886,51605
36,75712,76180
58,59092,4741
47,35331,89765
24,22232,94015
45,74107,1118
13,79315,59456
34,73767,17654
43,47590,19248
36,32420,87223
44,65479,91150
53,92301,13292
40,48314,69966
46,34204,12856
25,55755,31470
40,53827,74828
29,73546,73361
15,28872,36927
35,72842,7550
55,90478,32181
12,87422,90377
42,11092,3668
46,13786,95389
43,58929,65454
46,21920,93337
53,95595,31447
49,87846,35501
19,97911,65901
17,70954,36746
58,58887,37427
38,81651,1038
21,79221,66590
20,10519,52310
23,75750,48655
22,55080,58547
18,82197,59401
12,84068,94031
37,43448,50437
15,64351,34704
53,87091,20632
37,16716,41515
22,43993,7318
50,57590,86217
19,86529,3930
48,87728,46696
26,10025,95668
30,20699,36811
56,91990,86237
14,25831,60378
15,624,88960
34,75918,25427
45,39300,53860
35,36491,60660
45,66182,52468
30,14892,61345
27,27543,84633
43,4926,70386
39,90061,85075
10,425,19920
60,81655,8613
54,98402,86844
49,81818,79195
47,6648,16176
43,14202,82253
60,97021,26012
36,52344,45332
17,44010,51218
36,18412,24443
19,72341,45084
19,22339,86412
46,22306,19762
47,20975,24917
47,896,186
58,24846,90897
16,93140,29705
16,84751,45876
46,71271,6416
59,16334,24567
16,35797,15832
60,85803,5056
28,28538,20443
44,71191,72564
32,96308,82853
36,31810,82610
26,20830,52761
34,40755,98795
51,86596,28402
41,6790,66631
46,5205,38277
48,28660,87864
40,64624,89827
12,36242,53087
21,77674,44241
27,98754,51067
35,13552,8738
19,82124,52011
49,5207,827
48,30275,39962
53,55886,1776
54,92682,22874
35,432,37594
12,52363,62066
35,16416,95747
31,9562,41736
54,48599,22843
25,4531,94421
13,86435,88241
57,44908,2216
40,96224,49279
27,31110,59095
33,92020,24230
11,26046,17968
31,18340,20748
60,58080,65028
29,57833,11770
29,9218,74917
27,70128,60654
41,76213,53213
54,12520,28261
53,88802,63422
16,33138,24297
24,8215,88467
18,24080,75599
29,87128,85032
57,27924,83545
38,5896,40470
59,38311,82570
30,17453,4047
27,78223,23814
56,49515,20780
36,55511,3082
48,60911,35689
51,29256,6545
15,5090,51857
22,11074,99944
38,65356,75025
23,5249,11668
36,66846,55919
57,31250,3021
41,78767,91623
58,32985,96877
43,7149,80800
33,36582,14406
13,88312,91218
42,92826,6494
60,70522,1042
20,13874,21169
14,36337,88397
29,38672,10271
55,12422,81364
42,68395,80179
35,65216,86174
18,15397,98791
59,6161,40290
43,17642,80214
46,63292,77212
11,29829,33879
21,65563,29676
22,61225,2251
22,7757,29429
13,46828,55067
25,48130,94836
12,31723,84219
39,89473,32660
13,88048,74843
33,3541,22719
55,85146,62774
22,88460,25259
27,32026,61946
33,55629,39553
39,74825,80076
42,36072,18538
35,70164,15046
50,69973,46692
17,25539,43354
53,27034,61781
11,44048,10339
25,76796,34221
33,38625,33996
41,63232,11094
48,4446,48625
38,69739,24968
21,97218,17790
40,29867,59967
47,76390,27251
45,46429,86938
32,80543,97183
32,4073,72373
20,92623,49994
26,48723,11753
57,33902,61055
54,89873,27241
15,54282,70328
28,59823,73280
11,64620,44346
34,17396,95660
13,27350,68198
20,35471,1221
46,87002,52595
59,2085,1305
23,62498,33244
24,17672,96215
51,23928,18611
24,95867,98422
53,24524,22748
23,64188,10255
27,74612,72892
51,46723,3806
36,73325,17276
42,6781,60090
11,13821,2147
59,97265,21418
59,79500,7666
53,2429,71626
10,62598,83369
40,45504,13876
18,27486,6559
51,47287,29804
21,68914,88819
48,60929,8400
10,58156,5256
24,63516,99385
26,75371,66470
48,23065,24592
29,65759,24419
55,40431,6179
55,90279,5500
51,25346,54516
27,55803,59561
37,72864,4725
34,47173,13574
32,84623,91022
39,66060,96366
26,59574,23003
23,56513,33361
39,57480,23827
29,26333,19615
53,23387,49398
43,87586,50135
49,15441,197
35,32658,38591
47,76936,65824
16,905,76036
10,70476,2727
42,9591,89537
52,77110,9354
33,57827,89374
45,3262,92011
51,58345,86236
48,37186,41488
48,31242,59290
28,62653,22347
29,65744,2298
53,40318,71137
16,95131,17540
40,33847,20665
14,76707,9350
31,1874,19875
27,880,87141
50,63304,60722
30,926,94728
27,40647,49411
26,98544,81723
51,32991,72250
55,18307,94876
51,8129,99651
29,65703,70049
22,648,10971
19,77976,98196
43,36127,93222
58,26498,71229
25,71301,39053
13,14220,14383
48,65767,70416
35,37951,98314
52,79772,50890
30,41599,57965
53,86079,68259
18,86120,36932
56,32812,15565
11,90767,28535
51,16896,18469
41,25680,25337
28,63602,8383
26,6371,33152
36,10102,36884
35,70782,91752
34,83485,58525
57,94781,77864
12,53481,12653
47,20402,14535
55,70577,56621
46,78027,45591
22,18499,25348
31,36702,504
56,67566,23522
55,512,72067
24,63467,21212
53,16936,73997
44,57781,52180
50,42007,99127
60,53252,72851
40,97645,88234
52,9040,97908
32,83438,14948
42,80351,59621
29,24765,39938
20,5688,20323
52,31774,93965
45,11046,66597
21,85648,96622
28,24849,42646
16,98139,50546
40,20487,82463
18,21646,83205
57,20605,34917
26,63229,61222
56,5176,60377
45,44840,75963
58,52754,39178
21,60623,88546
53,93288,49397
31,8527,22389
51,26740,18135
15,95563,80837
24,76010,45013
32,92450,57036
24,35657,17891
57,42738,80916
