disease_id,disease_name
69946,COPD
85029,Cancer
47088,Diabetes
34283,Anemia
47139,Hypertension
67215,Depression
65179,Asthma
61080,Hypothyroidism
12924,COPD
94688,Osteoporosis
99828,Obesity
41973,Stroke
26624,Depression
48589,Obesity
41015,Diabetes
54254,Depression
5992,Diabetes
73731,Heart Disease
29002,Cancer
97157,Arthritis
19126,Obesity
2125,Cancer
34180,COPD
72523,Hypertension
76550,Depression
75909,Cancer
94373,Epilepsy
54732,Stroke
38691,Cancer
19976,COPD
25715,Anemia
43236,Heart Disease
30149,Kidney Disease
49786,Heart Disease
74683,Hypertension
32208,Asthma
65444,Hypertension
72173,Depression
85800,Obesity
89764,Stroke
44245,Obesity
33728,Cancer
64044,Obesity
94838,Stroke
84108,Asthma
96940,Arthritis
64303,Heart Disease
60401,Cancer
22050,Depression
96045,Cancer
46160,Diabetes
22185,Diabetes
18344,Diabetes
94412,Asthma
71636,Osteoporosis
64004,Obesity
24123,Stroke
71058,Epilepsy
84123,Cancer
7698,Epilepsy
68674,Asthma
4433,Heart Disease
9742,Hypothyroidism
6358,Cancer
836,Asthma
54053,Obesity
18021,Hypothyroidism
82667,Heart Disease
30334,Obesity
8908,Asthma
92690,Depression
19795,Heart Disease
1198,Osteoporosis
28668,Anemia
66287,COPD
59770,Heart Disease
48916,Obesity
7923,Cancer
80980,Anemia
83588,Cancer
87392,Cancer
80808,Epilepsy
63334,Osteoporosis
86413,Heart Disease
63944,COPD
2061,Epilepsy
866,Anemia
69758,Diabetes
53914,Obesity
1553,Obesity
2192,Kidney Disease
69391,Hypertension
94659,Depression
36010,Heart Disease
70220,COPD
37576,Stroke
2246,Hypothyroidism
65826,Osteoporosis
91469,Anemia
88346,Osteoporosis
56436,Kidney Disease
23496,Diabetes
14026,Heart Disease
12624,Epilepsy
68732,COPD
19516,Kidney Disease
25156,Stroke
81235,Stroke
69003,Heart Disease
33084,Heart Disease
46457,Arthritis
35038,Osteoporosis
52022,Diabetes
10357,Heart Disease
48896,Epilepsy
53218,Asthma
60161,Cancer
74055,Kidney Disease
31877,Osteoporosis
91388,Heart Disease
29603,Stroke
39318,Anemia
89658,Depression
10566,Asthma
85686,Anemia
85182,Kidney Disease
99560,Arthritis
4152,Diabetes
12255,Heart Disease
53120,Osteoporosis
49710,Hypertension
72443,Arthritis
62390,Diabetes
83459,Epilepsy
1238,Obesity
92123,Depression
22463,Asthma
10837,Depression
65517,Osteoporosis
56873,Arthritis
84529,Depression
43420,Cancer
74167,Stroke
12499,Heart Disease
69226,Hypothyroidism
5577,Epilepsy
30115,Anemia
27710,Anemia
90739,Osteoporosis
74289,Osteoporosis
62324,Diabetes
35532,Osteoporosis
6102,Asthma
9744,Cancer
89709,Arthritis
36749,Cancer
73860,Obesity
86259,Kidney Disease
4312,Epilepsy
23508,Cancer
41220,Depression
2052,Obesity
76943,Asthma
18899,Epilepsy
98599,Hypothyroidism
93416,Cancer
52205,Obesity
10084,Cancer
39226,Obesity
21292,Kidney Disease
73919,Stroke
31519,Anemia
74277,Osteoporosis
51007,Kidney Disease
88740,Kidney Disease
70852,Stroke
43480,Osteoporosis
50311,COPD
99039,Heart Disease
96959,Epilepsy
18343,Arthritis
90349,Arthritis
94917,COPD
10279,Cancer
65639,COPD
97708,Arthritis
45332,COPD
7038,Stroke
12803,COPD
57290,Osteoporosis
30427,Arthritis
9963,Osteoporosis
44642,Osteoporosis
79320,Epilepsy
80460,Obesity
78067,Epilepsy
51996,Obesity
42778,Cancer
3883,Hypothyroidism
83115,Hypothyroidism
35825,Stroke
59054,Osteoporosis
64304,COPD
29902,COPD
46636,Hypertension
72487,Heart Disease
49207,Kidney Disease
56603,Cancer
24345,Depression
89088,Hypothyroidism
76791,Depression
86595,Anemia
49816,Obesity
11232,Stroke
81083,Stroke
38715,Asthma
32302,COPD
93468,Diabetes
9634,COPD
10752,Osteoporosis
35123,Hypertension
20214,Obesity
49807,Hypothyroidism
93280,Epilepsy
83086,Kidney Disease
20221,COPD
96948,Osteoporosis
51068,Epilepsy
41507,Arthritis
47277,Arthritis
13965,Anemia
11995,Cancer
680,COPD
40405,Hypothyroidism
58292,Cancer
47175,Osteoporosis
99791,COPD
35358,Asthma
13399,Hypertension
17367,Heart Disease
11442,Osteoporosis
24561,Heart Disease
56489,Arthritis
58830,Arthritis
73005,Diabetes
72710,Kidney Disease
67166,Hypothyroidism
53483,Cancer
13538,Arthritis
3442,Kidney Disease
11746,Arthritis
46388,Diabetes
72642,Hypertension
12198,Depression
78240,Obesity
78386,Osteoporosis
42523,Epilepsy
50493,Hypertension
1617,Kidney Disease
38253,Stroke
54238,Asthma
50829,Diabetes
11101,Cancer
95006,Hypothyroidism
73339,Asthma
31816,Depression
74967,Kidney Disease
68302,Hypothyroidism
22227,Hypothyroidism
89825,Hypothyroidism
49903,Epilepsy
22216,Epilepsy
18198,Kidney Disease
35247,Arthritis
39469,Stroke
35180,COPD
64634,Obesity
19127,COPD
8292,Kidney Disease
21916,Diabetes
56973,Hypothyroidism
36170,Stroke
55194,Hypertension
39289,Kidney Disease
63469,Heart Disease
10082,Arthritis
47333,Cancer
32990,Osteoporosis
32321,Osteoporosis
94489,Anemia
81924,Hypothyroidism
64985,Diabetes
77831,Hypothyroidism
80828,Hypothyroidism
25630,Asthma
60012,Depression
14021,Hypothyroidism
17758,Anemia
39932,Asthma
887,Hypothyroidism
51864,Hypothyroidism
43544,Diabetes
81289,Anemia
49792,Depression
43193,Stroke
57700,Epilepsy
43874,Asthma
56441,Hypothyroidism
85332,Osteoporosis
77908,Anemia
17842,Hypothyroidism
39378,COPD
79064,Hypothyroidism
91133,Diabetes
26326,Diabetes
62784,COPD
23283,Heart Disease
52198,Heart Disease
41830,Hypertension
38200,Hypothyroidism
96321,Obesity
91089,COPD
82955,Epilepsy
64357,Kidney Disease
75481,Cancer
31775,Cancer
42714,Epilepsy
49290,Hypothyroidism
36739,Asthma
51502,Anemia
47843,Cancer
14927,Epilepsy
73905,COPD
26188,Arthritis
77624,Stroke
71516,Hypertension
23583,Obesity
3527,Asthma
95317,Osteoporosis
60505,Epilepsy
92847,Kidney Disease
27479,COPD
57469,Osteoporosis
38185,Asthma
90811,Diabetes
9064,Osteoporosis
53627,Obesity
88208,Stroke
18242,COPD
83012,Heart Disease
39692,Kidney Disease
31722,Stroke
33119,Arthritis
86332,Asthma
20203,Heart Disease
93747,Anemia
55460,Kidney Disease
49412,Hypothyroidism
9694,Depression
58860,Anemia
78372,Depression
62814,Cancer
76315,Obesity
52534,Hypertension
70040,Depression
66402,Kidney Disease
90663,Hypertension
54827,Asthma
71256,Asthma
4818,Epilepsy
47124,Obesity
91964,Hypothyroidism
70373,Arthritis
77833,Diabetes
83647,COPD
11138,Depression
14335,Arthritis
32536,Epilepsy
86193,Stroke
87122,COPD
46531,Obesity
21802,COPD
84803,Heart Disease
80304,Osteoporosis
5806,Heart Disease
73822,Diabetes
84545,COPD
88797,Kidney Disease
84769,Obesity
52378,Osteoporosis
98655,Arthritis
43463,Diabetes
56420,Kidney Disease
13886,Hypertension
1382,Epilepsy
33913,COPD
29098,Asthma
66935,Depression
97891,Kidney Disease
67999,Cancer
73137,Hypothyroidism
76089,Hypothyroidism
90133,Hypothyroidism
75397,Osteoporosis
28971,Stroke
58429,COPD
49036,Osteoporosis
51266,Hypertension
60694,Kidney Disease
89070,Hypothyroidism
77147,COPD
90496,Obesity
19758,Heart Disease
45215,Arthritis
3219,Arthritis
63277,Asthma
13703,Epilepsy
38722,Asthma
54522,Epilepsy
11253,Osteoporosis
15213,Heart Disease
95702,Obesity
18569,Depression
45656,Osteoporosis
40880,Cancer
44966,Hypothyroidism
59681,Epilepsy
27114,Stroke
68303,Cancer
63298,Stroke
45652,Kidney Disease
62411,Anemia
12795,Arthritis
57431,Stroke
94633,Arthritis
91326,Kidney Disease
59303,Stroke
41800,Heart Disease
8804,Anemia
39356,Stroke
5856,Hypertension
93163,Cancer
15084,Epilepsy
2960,Cancer
44967,Osteoporosis
84930,Obesity
14334,Hypertension
88754,Hypothyroidism
21542,Heart Disease
97057,Hypertension
31970,Diabetes
67632,Anemia
22865,Cancer
72339,Hypothyroidism
20989,Cancer
43383,Arthritis
73380,Heart Disease
55885,Cancer
60562,Asthma
30389,Asthma
53090,Obesity
82543,Anemia
24176,Cancer
24430,Epilepsy
83948,Hypertension
86154,Kidney Disease
56640,Arthritis
51849,Osteoporosis
3826,Heart Disease
96650,Epilepsy
80492,Hypertension
25863,Hypothyroidism
58926,Cancer
77621,Epilepsy
56302,Stroke
50965,Diabetes
583,Epilepsy
92371,Asthma
28153,Cancer
26972,Depression
36483,Epilepsy
98608,Heart Disease
92243,Diabetes
8200,Cancer
13336,Epilepsy
70371,Kidney Disease
24505,Stroke
47945,COPD
42727,Osteoporosis
25830,Diabetes
59972,Depression
14936,COPD
34387,Anemia
87910,Diabetes
64157,Osteoporosis
69168,Arthritis
83769,Heart Disease
41078,Hypertension
78246,Diabetes
50939,Depression
80125,Obesity
51451,Osteoporosis
76939,Hypertension
14972,Cancer
45603,Diabetes
46135,Hypothyroidism
80918,Hypothyroidism
22613,Hypertension
88288,Hypothyroidism
92535,Epilepsy
38986,Diabetes
80541,COPD
77354,Depression
11108,Asthma
88094,Stroke
17556,Asthma
41049,Stroke
15448,Kidney Disease
31270,Osteoporosis
15328,Kidney Disease
23992,Depression
90890,Obesity
18528,Hypothyroidism
66954,Depression
50916,Epilepsy
54819,Anemia
78174,Hypothyroidism
18070,Hypothyroidism
75340,Depression
50293,Depression
55448,Hypertension
24347,Kidney Disease
83296,Kidney Disease
70435,Anemia
90889,Cancer
84575,Asthma
22706,Kidney Disease
72733,Anemia
21871,Obesity
37858,Hypertension
18388,Asthma
24523,Cancer
41232,Depression
59113,Cancer
81187,Asthma
47059,Osteoporosis
1256,Arthritis
63518,Anemia
17895,Diabetes
25575,Stroke
50324,Diabetes
73607,COPD
66248,Epilepsy
85599,Kidney Disease
64876,Osteoporosis
53626,Cancer
89744,Depression
54477,Cancer
93079,Depression
58176,Anemia
64054,Arthritis
21922,Arthritis
10835,Epilepsy
74107,Obesity
4044,Asthma
99753,COPD
28905,Arthritis
38284,Hypothyroidism
4285,Hypothyroidism
36025,Osteoporosis
29470,Stroke
70465,Hypertension
37836,Diabetes
22047,Stroke
59942,Kidney Disease
74140,Depression
97323,Heart Disease
64921,Stroke
72053,Hypothyroidism
66952,Hypothyroidism
14838,Hypothyroidism
75066,Diabetes
14969,Arthritis
35112,Arthritis
71186,Hypertension
48085,Hypertension
71046,Heart Disease
99193,Diabetes
5453,Epilepsy
99615,Heart Disease
94238,Kidney Disease
57850,Osteoporosis
71611,Anemia
28644,Diabetes
55725,Arthritis
13423,Osteoporosis
96467,Diabetes
85678,Depression
98480,Epilepsy
32444,Arthritis
39021,Cancer
4224,Arthritis
34447,Stroke
45688,Anemia
11401,Stroke
57549,Diabetes
15386,Asthma
31056,Cancer
27509,COPD
96680,Arthritis
77060,Anemia
90326,Hypothyroidism
45957,Osteoporosis
93159,Heart Disease
79988,Obesity
82938,Heart Disease
56120,Heart Disease
21755,Stroke
80760,Kidney Disease
18249,Anemia
27082,Obesity
27124,Arthritis
7780,COPD
74720,Hypothyroidism
45982,Asthma
69767,Kidney Disease
36842,Cancer
78231,Arthritis
70617,Depression
22069,COPD
42421,COPD
92281,Diabetes
38356,Cancer
37923,Heart Disease
75069,Hypothyroidism
35041,Osteoporosis
67425,Hypothyroidism
89037,Asthma
12481,Kidney Disease
17771,Kidney Disease
98316,Depression
53948,Cancer
7770,Epilepsy
36349,Diabetes
85969,Obesity
16631,Kidney Disease
91937,Kidney Disease
17392,Depression
32725,Stroke
19168,Cancer
93243,Obesity
42217,Osteoporosis
32447,Depression
99807,Depression
88635,Asthma
51472,COPD
64154,Depression
18634,Asthma
75684,Stroke
82890,Cancer
35221,Epilepsy
82288,Arthritis
54293,Anemia
49174,Arthritis
59243,COPD
9898,Anemia
83050,Osteoporosis
12202,Asthma
52802,Stroke
67582,Epilepsy
98278,Hypothyroidism
36467,Diabetes
91056,Cancer
48374,Depression
59597,Depression
63968,Cancer
42898,Cancer
76278,Asthma
324,Depression
96039,Arthritis
12208,COPD
95804,Arthritis
60089,Obesity
83209,Kidney Disease
87050,Hypertension
91395,Hypothyroidism
46952,Epilepsy
8300,Anemia
70048,Obesity
52129,Hypertension
28551,Cancer
56314,Osteoporosis
27767,Anemia
64843,Arthritis
35197,Diabetes
42318,COPD
37171,Depression
44270,Kidney Disease
71737,Heart Disease
75750,Heart Disease
17117,Diabetes
74205,Anemia
63614,Hypertension
45054,Arthritis
89463,Stroke
99910,Stroke
6345,Heart Disease
6021,Osteoporosis
13051,Kidney Disease
82074,Cancer
60238,Arthritis
2134,Epilepsy
16284,Arthritis
20707,Anemia
57840,Hypothyroidism
59836,Obesity
88,COPD
56072,Hypothyroidism
26518,Diabetes
90255,Arthritis
17290,Hypothyroidism
85196,Arthritis
39566,Osteoporosis
20837,Hypertension
35916,Osteoporosis
12234,Stroke
85798,Epilepsy
47242,Hypothyroidism
32819,Arthritis
10803,Osteoporosis
48738,Heart Disease
87098,Osteoporosis
85054,Arthritis
21695,Depression
6787,Hypothyroidism
51949,Arthritis
81999,Cancer
40043,Obesity
95156,Stroke
91677,COPD
98989,Depression
30689,Epilepsy
56260,Cancer
85915,Kidney Disease
11953,Obesity
92235,COPD
12475,COPD
142,Obesity
27973,Cancer
62496,Hypothyroidism
10215,Epilepsy
17393,Epilepsy
77814,Hypertension
29647,Stroke
68084,Osteoporosis
89126,Epilepsy
58335,Stroke
1217,Anemia
1056,Obesity
91173,Hypothyroidism
45032,Arthritis
15806,Obesity
55353,Obesity
90968,Depression
17324,Diabetes
62613,Heart Disease
9283,Anemia
30008,Arthritis
50209,Osteoporosis
11708,Asthma
95782,Diabetes
13425,COPD
13526,Cancer
41071,Hypothyroidism
48177,Heart Disease
39223,Heart Disease
17973,Osteoporosis
50164,Depression
98717,COPD
17451,Asthma
84092,Arthritis
88753,Obesity
18724,Arthritis
8966,Depression
69534,Heart Disease
73831,Anemia
1110,Arthritis
79995,Epilepsy
85199,Cancer
21511,Kidney Disease
57684,Kidney Disease
46030,Obesity
94690,COPD
27925,Stroke
82323,Anemia
98077,Epilepsy
19840,Osteoporosis
53963,Kidney Disease
80750,Osteoporosis
89989,Epilepsy
57984,Epilepsy
28474,Asthma
11362,Osteoporosis
13168,Stroke
18351,Obesity
98624,Asthma
16142,Asthma
77276,Osteoporosis
95683,Cancer
50335,Epilepsy
46076,Asthma
56280,Hypothyroidism
41222,Hypothyroidism
18327,Cancer
32477,Kidney Disease
36302,Diabetes
84491,Cancer
11042,Diabetes
72534,Anemia
78774,Anemia
78644,Hypertension
79638,Anemia
37345,Kidney Disease
90502,Diabetes
3515,Stroke
86298,Diabetes
39537,Depression
26928,Asthma
67862,Anemia
79551,Kidney Disease
24726,Arthritis
98021,Hypertension
51347,Osteoporosis
38737,Asthma
84694,Diabetes
7152,Arthritis
31370,Cancer
64865,Epilepsy
50578,Obesity
14777,Diabetes
31599,Heart Disease
65481,Kidney Disease
83634,Kidney Disease
77847,Hypothyroidism
9307,Heart Disease
69243,Hypothyroidism
1581,Epilepsy
47329,Kidney Disease
41480,Epilepsy
17299,Diabetes
50703,Diabetes
74498,Cancer
55163,Cancer
47895,Depression
71612,Diabetes
89514,Diabetes
22645,Cancer
99972,Osteoporosis
61736,COPD
9567,Cancer
2187,COPD
76986,Diabetes
8851,Cancer
1807,Anemia
34365,Osteoporosis
28277,Kidney Disease
5220,Depression
7925,Stroke
52163,Hypothyroidism
37550,Asthma
82388,Hypertension
93405,Hypothyroidism
65673,Hypertension
54451,Cancer
91987,Asthma
52727,Arthritis
83956,Arthritis
70328,Heart Disease
70471,Cancer
80746,COPD
20012,Anemia
36368,Obesity
10957,COPD
40620,Stroke
67017,Depression
26633,Hypertension
20365,Obesity
70305,Depression
42827,Epilepsy
51213,Heart Disease
76865,Arthritis
83138,Osteoporosis
89267,Arthritis
84299,COPD
8665,Kidney Disease
40654,Anemia
91576,Anemia
57342,Hypertension
95677,Kidney Disease
31278,Anemia
7589,Kidney Disease
32044,Stroke
56948,Diabetes
15202,Hypertension
59424,Depression
80254,Depression
79800,Depression
7212,Cancer
87304,Epilepsy
97215,Diabetes
86252,Kidney Disease
97079,Diabetes
23022,Osteoporosis
15655,Asthma
1660,Hypertension
92785,Epilepsy
17984,Anemia
91946,Depression
1487,Kidney Disease
21473,Stroke
65065,Obesity
45443,Heart Disease
68551,Anemia
67793,Hypertension
94472,Hypothyroidism
33980,Cancer
21884,Hypothyroidism
48741,Diabetes
16637,Arthritis
98274,Arthritis
35227,Hypothyroidism
96067,Anemia
15473,Osteoporosis
3847,Hypothyroidism
43910,Heart Disease
56272,Epilepsy
35649,COPD
68662,Diabetes
8371,Hypothyroidism
34465,Hypertension
93365,Kidney Disease
75582,Hypothyroidism
82251,COPD
10101,Hypothyroidism
65031,Cancer
59663,Heart Disease
66949,Kidney Disease
47202,Diabetes
7266,Asthma
65484,Hypothyroidism
74302,Anemia
21873,Obesity
48193,Diabetes
20618,Arthritis
33438,Heart Disease
13487,Asthma
75223,Stroke
88358,Anemia
94736,Osteoporosis
15117,Anemia
29937,Depression
97095,Hypothyroidism
66692,Hypertension
5772,COPD
1610,Asthma
32053,Heart Disease
6026,Arthritis
61835,Heart Disease
47707,Anemia
50197,Anemia
19671,Depression
23456,Kidney Disease
4635,Hypothyroidism
72465,Cancer
93588,Obesity
85944,Depression
54967,Stroke
29427,Osteoporosis
42179,Asthma
32540,Stroke
54559,Osteoporosis
94409,Osteoporosis
41934,Hypertension
35554,Cancer
10208,Osteoporosis
74912,Obesity
48864,Diabetes
15650,Hypertension
65803,Depression
88254,Arthritis
6903,Anemia
23507,Hypertension
29253,Obesity
67603,Heart Disease
6019,Stroke
52550,Heart Disease
9034,Heart Disease
60960,Depression
37002,Stroke
40723,Obesity
42899,Diabetes
11322,Kidney Disease
72494,COPD
59866,Stroke
1044,Epilepsy
48354,Epilepsy
26302,Arthritis
38219,Obesity
73899,Cancer
39834,Depression
96937,Depression
81620,Asthma
31795,Kidney Disease
60807,Heart Disease
48270,Kidney Disease
77554,Depression
64665,Hypertension
25614,Stroke
96005,Heart Disease
71638,COPD
99677,Stroke
32129,Arthritis
19735,Osteoporosis
835,Hypertension
53744,Hypertension
3133,COPD
70981,Asthma
45406,Depression
83354,Osteoporosis
90893,Stroke
1257,Kidney Disease
43911,Asthma
191,Osteoporosis
99474,Depression
49319,Obesity
96741,Obesity
13624,Hypertension
26895,Hypertension
69443,Diabetes
31217,COPD
55026,Epilepsy
64491,Obesity
7850,Stroke
18661,COPD
93277,Hypertension
36677,Asthma
12193,Hypertension
5754,Asthma
30339,Depression
68125,Epilepsy
54140,Cancer
91861,Cancer
48823,Cancer
60091,Depression
98028,Hypertension
11128,Diabetes
76122,Hypertension
12527,Obesity
66247,Cancer
17499,Hypertension
83521,Heart Disease
51688,Heart Disease
9808,Stroke
74425,Obesity
57014,Anemia
86827,Depression
17132,Diabetes
31034,COPD
38230,Depression
34208,Depression
41288,Stroke
91845,Hypertension
96384,Osteoporosis
42762,Hypothyroidism
41688,Cancer
59343,Hypothyroidism
35645,Arthritis
30619,Heart Disease
9789,Cancer
26569,Asthma
17840,Kidney Disease
76638,Depression
14283,Asthma
20369,Asthma
13848,COPD
21544,COPD
58925,COPD
61086,Epilepsy
41160,Asthma
53282,Hypertension
15825,Asthma
70244,Depression
46961,COPD
27215,Depression
40410,COPD
60731,Epilepsy
34735,Stroke
15717,Hypertension
11851,Obesity
20658,COPD
89922,Arthritis
39874,Osteoporosis
92367,Kidney Disease
91341,Epilepsy
79076,Heart Disease
5286,Heart Disease
42964,Arthritis
19441,Epilepsy
11955,Hypertension
93212,Asthma
32534,COPD
46627,Diabetes
51936,Depression
67300,Obesity
6416,Anemia
88759,Heart Disease
39169,Depression
34100,Stroke
22789,Anemia
4073,Obesity
53004,Epilepsy
59270,Obesity
72869,Depression
98052,Anemia
72105,Anemia
32748,Anemia
12415,Kidney Disease
60560,Heart Disease
13357,Asthma
18322,COPD
15919,Obesity
1567,Heart Disease
8083,Osteoporosis
29135,Arthritis
17133,Epilepsy
25969,Obesity
48790,Asthma
89952,Depression
82614,Obesity
84500,COPD
11015,Osteoporosis
76326,Osteoporosis
76823,Kidney Disease
33924,Epilepsy
9828,Heart Disease
2857,Stroke
8450,Arthritis
25919,Obesity
84670,Depression
58121,COPD
16880,Anemia
12055,Stroke
43456,Depression
5596,Obesity
60423,Hypertension
6637,Hypothyroidism
22018,Heart Disease
75220,Arthritis
56774,Heart Disease
94952,Cancer
51773,Asthma
65028,Kidney Disease
3864,Stroke
50165,Cancer
89550,Diabetes
55923,Osteoporosis
22650,Epilepsy
46392,Osteoporosis
28143,Arthritis
24530,Epilepsy
36042,Stroke
36681,COPD
58459,Anemia
19481,Osteoporosis
4541,Hypertension
81156,Anemia
80868,Anemia
32215,Stroke
84840,Stroke
65390,Depression
54000,Kidney Disease
72179,Epilepsy
62787,Asthma
7992,Kidney Disease
11497,COPD
36670,Arthritis
50202,COPD
54949,Kidney Disease
84233,Asthma
68919,Osteoporosis
32656,Depression
82674,Stroke
71258,Depression
2559,Hypertension
50134,Epilepsy
47069,Heart Disease
62873,Epilepsy
71371,Heart Disease
63527,Depression
45093,Cancer
74141,Cancer
65849,Hypothyroidism
42153,Hypothyroidism
50905,Anemia
35446,Osteoporosis
23568,Depression
3416,Cancer
41795,Diabetes
78265,Stroke
28707,Obesity
3840,Osteoporosis
36822,Hypothyroidism
7679,Stroke
61824,Cancer
69393,Heart Disease
46849,Kidney Disease
76544,Hypothyroidism
30508,Hypertension
20922,Hypertension
13124,Stroke
32487,Arthritis
86096,Kidney Disease
31608,Kidney Disease
34934,Obesity
69951,Asthma
96607,Kidney Disease
7328,Heart Disease
28758,Diabetes
75457,Heart Disease
50911,Kidney Disease
46504,Kidney Disease
22768,Kidney Disease
23081,Depression
31005,Stroke
77662,Obesity
41681,Stroke
96744,Depression
91439,Hypertension
47026,Diabetes
77537,Hypertension
3697,COPD
92202,Arthritis
91823,Cancer
46095,Osteoporosis
74403,Cancer
73873,Cancer
18625,Heart Disease
73807,Osteoporosis
64517,Heart Disease
71057,Arthritis
40508,Epilepsy
23010,Obesity
64282,Depression
4975,Epilepsy
11830,Stroke
30490,Kidney Disease
78861,Heart Disease
28679,Osteoporosis
2612,Cancer
69002,Asthma
62650,Obesity
89,Diabetes
43481,Epilepsy
80495,Hypertension
26406,COPD
17103,Depression
44663,Hypothyroidism
93970,Hypertension
23260,Hypertension
42413,Anemia
7806,Osteoporosis
2872,Asthma
19360,Obesity
76888,COPD
92365,Obesity
18566,Epilepsy
14538,Stroke
68982,Arthritis
47826,Cancer
9506,Epilepsy
48967,Obesity
92345,Epilepsy
51851,Hypertension
76810,Epilepsy
13242,Osteoporosis
44113,Osteoporosis
42284,Epilepsy
17884,Obesity
95990,Hypertension
57261,COPD
83789,Diabetes
63858,Stroke
85089,Osteoporosis
41586,Hypertension
22833,Diabetes
92691,Anemia
73659,Obesity
90906,Kidney Disease
80440,Hypertension
46769,Kidney Disease
29260,Stroke
87232,Asthma
77194,Hypothyroidism
22983,Osteoporosis
49595,Arthritis
40215,Cancer
96206,Asthma
90242,Cancer
38602,Asthma
23292,Obesity
95529,Cancer
235,Depression
92013,Epilepsy
75082,Arthritis
51327,Stroke
74381,Depression
23865,Kidney Disease
78956,Asthma
41709,Asthma
80134,Kidney Disease
28953,Kidney Disease
83839,Depression
74127,Depression
13645,Diabetes
65035,Osteoporosis
18434,Heart Disease
43406,Hypothyroidism
97693,Arthritis
10198,Epilepsy
31194,Heart Disease
45457,Depression
41879,Depression
22005,Diabetes
83386,Osteoporosis
11629,Arthritis
92925,Arthritis
87821,COPD
83768,Stroke
95588,Osteoporosis
44007,Stroke
58540,Stroke
1493,Hypertension
34761,Heart Disease
27483,Hypertension
32707,Stroke
90855,Anemia
8885,Cancer
45938,Asthma
33640,Obesity
14160,Obesity
94426,Arthritis
167,Epilepsy
6310,Hypertension
50585,COPD
57438,Kidney Disease
96021,Anemia
55004,Epilepsy
54266,Cancer
64629,Kidney Disease
49638,Obesity
46036,Heart Disease
71568,Depression
49197,Heart Disease
13294,Depression
62847,Heart Disease
75766,Hypertension
85323,Obesity
99384,Obesity
90067,Anemia
29567,Epilepsy
59151,Heart Disease
9661,Asthma
4379,Anemia
38654,Kidney Disease
2631,Osteoporosis
41774,Stroke
34226,COPD
13726,Hypothyroidism
9725,Heart Disease
44801,Heart Disease
22296,Hypertension
49212,Kidney Disease
21090,Asthma
95942,Obesity
9830,Hypertension
71702,Arthritis
12203,COPD
44295,Hypertension
77860,Asthma
80431,Obesity
63273,Osteoporosis
92340,Asthma
4062,Cancer
56534,Depression
85673,Depression
21626,Heart Disease
79602,Asthma
56911,Heart Disease
20591,Depression
7019,Depression
13272,Asthma
43397,Epilepsy
26941,Kidney Disease
24901,Cancer
53645,Osteoporosis
72628,Hypothyroidism
94638,Kidney Disease
95679,Hypothyroidism
70795,Asthma
34768,Cancer
86585,Asthma
36899,Epilepsy
38980,COPD
31135,Asthma
12571,Asthma
6505,Obesity
51498,Anemia
74943,Epilepsy
72045,Heart Disease
64349,Diabetes
20131,Anemia
7144,Obesity
47294,Diabetes
500,Epilepsy
56047,Asthma
11485,Arthritis
38607,Anemia
86772,Depression
81931,Cancer
78671,Cancer
62957,Kidney Disease
26171,Epilepsy
12712,Depression
3373,Kidney Disease
27125,Epilepsy
22391,Depression
83648,Osteoporosis
38248,Anemia
10739,Epilepsy
62071,Epilepsy
15139,Asthma
40416,Hypertension
52096,Heart Disease
61727,Diabetes
64106,Stroke
86643,Stroke
34734,Arthritis
11945,COPD
84130,Diabetes
71319,COPD
50793,Arthritis
24232,Cancer
48630,COPD
49996,Asthma
48418,Stroke
24455,Epilepsy
58428,Heart Disease
5848,Osteoporosis
34510,Stroke
60956,Stroke
34524,Epilepsy
29654,Cancer
35200,Cancer
73956,Hypertension
8079,Heart Disease
19808,Hypertension
98596,COPD
91287,Stroke
87486,Cancer
12675,Anemia
11233,Obesity
87574,Cancer
45061,Anemia
70968,Stroke
54262,Diabetes
99150,Stroke
77296,Osteoporosis
29820,Epilepsy
72561,Cancer
7993,Arthritis
50738,Depression
68495,Hypertension
54870,Osteoporosis
70190,Anemia
90055,Kidney Disease
62236,Stroke
30886,Arthritis
62424,COPD
39171,Anemia
10348,Diabetes
51747,Epilepsy
93625,COPD
4551,Obesity
65811,Anemia
74870,Anemia
67740,Hypertension
74905,Epilepsy
88805,Anemia
81300,Hypertension
19326,Stroke
15765,Stroke
99246,Arthritis
58856,Arthritis
22659,Stroke
21910,Osteoporosis
27772,Heart Disease
25260,Osteoporosis
16539,Obesity
5593,Anemia
55492,Osteoporosis
10271,Heart Disease
89538,Kidney Disease
57067,Depression
26465,Asthma
82211,Heart Disease
19382,Asthma
77994,Stroke
33801,Arthritis
41910,Anemia
95302,Arthritis
8783,Stroke
11406,Diabetes
50868,Heart Disease
72923,Obesity
52082,Cancer
72358,COPD
42746,Heart Disease
36202,Cancer
68116,Asthma
60051,Obesity
1620,Osteoporosis
91804,COPD
81665,COPD
68493,Heart Disease
54997,COPD
14748,Anemia
19613,Cancer
19424,Hypothyroidism
74264,Kidney Disease
77061,Anemia
76372,Hypertension
99402,Asthma
13845,Stroke
73752,Stroke
13237,Depression
37498,Hypothyroidism
45071,Diabetes
53856,COPD
34620,Anemia
50206,Kidney Disease
85824,Asthma
63646,Osteoporosis
74976,Anemia
79817,Asthma
62003,Arthritis
22570,Asthma
36099,Osteoporosis
52818,Obesity
18855,Anemia
